date,storage,inflow,outflow,evaporation,elevation
1989-01-02,28.281,NA,NA,NA,NA
1989-01-03,NA,NA,NA,NA,NA
1989-01-04,28.053,NA,NA,NA,NA
1989-01-05,28.021,NA,NA,NA,NA
1989-01-06,27.956,NA,NA,NA,NA
1989-01-07,27.874,NA,NA,NA,NA
1989-01-08,27.793,NA,NA,NA,NA
1989-01-09,27.716,NA,NA,NA,NA
1989-01-10,27.711,NA,NA,NA,NA
1989-01-11,27.668,NA,NA,NA,NA
1989-01-12,27.609,NA,NA,NA,NA
1989-01-13,28.005,NA,NA,NA,NA
1989-01-14,13.528,NA,NA,NA,NA
1989-01-15,27.885,NA,NA,NA,NA
1989-01-16,28.091,NA,NA,NA,NA
1989-01-17,NA,NA,NA,NA,NA
1989-01-18,NA,NA,NA,NA,NA
1989-01-19,29.057,NA,NA,NA,NA
1989-01-20,29.43,NA,NA,NA,NA
1989-01-21,29.407,NA,NA,NA,NA
1989-01-22,29.342,NA,NA,NA,NA
1989-01-23,29.847,NA,NA,NA,NA
1989-01-24,30.41,NA,NA,NA,NA
1989-01-25,30.604,NA,NA,NA,NA
1989-01-26,30.548,NA,NA,NA,NA
1989-01-27,30.477,NA,NA,NA,NA
1989-01-28,30.41,NA,NA,NA,NA
1989-01-29,30.349,NA,NA,NA,NA
1989-01-30,30.321,NA,NA,NA,NA
1989-01-31,30.312,NA,NA,NA,NA
1989-02-01,31.043,NA,NA,NA,NA
1989-02-02,31.377,NA,NA,NA,NA
1989-02-03,31.244,NA,NA,NA,NA
1989-02-04,30.781,NA,NA,NA,NA
1989-02-05,30.278,NA,NA,NA,NA
1989-02-06,29.902,NA,NA,NA,NA
1989-02-07,29.155,NA,NA,NA,NA
1989-02-08,28.914,NA,NA,NA,NA
1989-02-09,28.931,NA,NA,NA,NA
1989-02-10,28.974,NA,NA,NA,NA
1989-02-11,28.691,NA,NA,NA,NA
1989-02-12,28.434,NA,NA,NA,NA
1989-02-13,28.36,NA,NA,NA,NA
1989-02-14,28.254,NA,NA,NA,NA
1989-02-15,NA,NA,NA,NA,NA
1989-02-16,27.481,NA,NA,NA,NA
1989-02-17,NA,NA,NA,NA,NA
1989-02-18,NA,NA,NA,NA,NA
1989-02-19,26.717,NA,NA,NA,NA
1989-02-20,26.401,NA,NA,NA,NA
1989-02-21,26.182,NA,NA,NA,NA
1989-02-22,26.001,NA,NA,NA,NA
1989-02-23,25.938,NA,NA,NA,NA
1989-02-24,NA,NA,NA,NA,NA
1989-02-25,NA,NA,NA,NA,NA
1989-02-26,NA,NA,NA,NA,NA
1989-02-27,25.878,NA,NA,NA,NA
1989-02-28,NA,NA,NA,NA,NA
1989-03-01,NA,NA,NA,NA,NA
1989-03-02,NA,NA,NA,NA,NA
1989-03-03,NA,NA,NA,NA,NA
1989-03-04,NA,NA,NA,NA,NA
1989-03-05,NA,NA,NA,NA,NA
1989-03-06,29.636,NA,NA,NA,NA
1989-03-07,NA,NA,NA,NA,NA
1989-03-08,NA,NA,NA,NA,NA
1989-03-09,NA,NA,NA,NA,NA
1989-03-10,NA,NA,NA,NA,NA
1989-03-11,NA,NA,NA,NA,NA
1989-03-12,NA,NA,NA,NA,NA
1989-03-13,37.092,NA,NA,NA,NA
1989-03-14,NA,NA,NA,NA,NA
1989-03-15,NA,NA,NA,NA,NA
1989-03-16,NA,NA,NA,NA,NA
1989-03-17,NA,NA,NA,NA,NA
1989-03-18,NA,NA,NA,NA,NA
1989-03-19,NA,NA,NA,NA,NA
1989-03-20,46.336,NA,NA,NA,NA
1989-03-21,NA,NA,NA,NA,NA
1989-03-22,NA,NA,NA,NA,NA
1989-03-23,NA,NA,NA,NA,NA
1989-03-24,NA,NA,NA,NA,NA
1989-03-25,NA,NA,NA,NA,NA
1989-03-26,56.085,NA,NA,NA,NA
1989-03-27,57.526,NA,NA,NA,NA
1989-03-28,NA,NA,NA,NA,NA
1989-03-29,NA,NA,NA,NA,NA
1989-03-30,NA,NA,NA,NA,NA
1989-03-31,NA,NA,NA,NA,NA
1989-04-01,67.729,NA,NA,NA,NA
1989-04-02,68.084,NA,NA,NA,NA
1989-04-03,70.324,NA,NA,NA,NA
1989-04-04,71.621,NA,NA,NA,NA
1989-04-05,73.015,NA,NA,NA,NA
1989-04-06,75.17,NA,NA,NA,NA
1989-04-07,77.353,NA,NA,NA,NA
1989-04-08,78.784,NA,NA,NA,NA
1989-04-09,80.308,NA,NA,NA,NA
1989-04-10,81.812,NA,NA,NA,NA
1989-04-11,83.128,NA,NA,NA,NA
1989-04-12,84.333,NA,NA,NA,NA
1989-04-13,85.454,NA,NA,NA,NA
1989-04-14,86.548,NA,NA,NA,NA
1989-04-15,87.555,NA,NA,NA,NA
1989-04-16,88.495,NA,NA,NA,NA
1989-04-17,89.359,NA,NA,NA,NA
1989-04-18,90.259,NA,NA,NA,NA
1989-04-19,91.097,NA,NA,NA,NA
1989-04-20,91.924,NA,NA,NA,NA
1989-04-21,92.729,NA,NA,NA,NA
1989-04-22,93.441,NA,NA,NA,NA
1989-04-23,94.084,NA,NA,NA,NA
1989-04-24,94.703,NA,NA,NA,NA
1989-04-25,95.21,NA,NA,NA,NA
1989-04-26,95.671,NA,NA,NA,NA
1989-04-27,96.15,NA,NA,NA,NA
1989-04-28,96.612,NA,NA,NA,NA
1989-04-29,97.075,NA,NA,NA,NA
1989-04-30,97.579,NA,NA,NA,NA
1989-05-01,98.053,NA,NA,NA,NA
1989-05-02,98.56,NA,NA,NA,NA
1989-05-03,99.018,NA,NA,NA,NA
1989-05-04,99.536,NA,NA,NA,NA
1989-05-05,98.819,NA,NA,NA,NA
1989-05-06,100.556,NA,NA,NA,NA
1989-05-07,101.772,NA,NA,NA,NA
1989-05-08,105.363,NA,NA,NA,NA
1989-05-09,109.062,NA,NA,NA,NA
1989-05-10,113.039,NA,NA,NA,NA
1989-05-11,116.099,NA,NA,NA,NA
1989-05-12,117.44,NA,NA,NA,NA
1989-05-13,117.58,NA,NA,NA,NA
1989-05-14,117.414,NA,NA,NA,NA
1989-05-15,117.343,NA,NA,NA,NA
1989-05-16,117.29,NA,NA,NA,NA
1989-05-17,117.371,NA,NA,NA,NA
1989-05-18,117.536,NA,NA,NA,NA
1989-05-19,117.702,NA,NA,NA,NA
1989-05-20,118.161,NA,NA,NA,NA
1989-05-21,118.972,NA,NA,NA,NA
1989-05-22,119.546,NA,NA,NA,NA
1989-05-23,119.475,NA,NA,NA,NA
1989-05-24,119.422,NA,NA,NA,NA
1989-05-25,119.449,NA,NA,NA,NA
1989-05-26,119.634,NA,NA,NA,NA
1989-05-27,119.723,NA,NA,NA,NA
1989-05-28,119.706,NA,NA,NA,NA
1989-05-29,119.865,NA,NA,NA,NA
1989-05-30,119.998,NA,NA,NA,NA
1989-05-31,120.078,NA,NA,NA,NA
1989-06-01,120.078,NA,NA,NA,NA
1989-06-02,119.945,NA,NA,NA,NA
1989-06-03,119.856,NA,NA,NA,NA
1989-06-04,120.131,NA,NA,NA,NA
1989-06-05,120.158,NA,NA,NA,NA
1989-06-06,120.22,NA,NA,NA,NA
1989-06-07,120.379,NA,NA,NA,NA
1989-06-08,120.326,NA,NA,NA,NA
1989-06-09,120.246,NA,NA,NA,NA
1989-06-10,120.194,NA,NA,NA,NA
1989-06-11,120.061,NA,NA,NA,NA
1989-06-12,119.856,NA,NA,NA,NA
1989-06-13,119.617,NA,NA,NA,NA
1989-06-14,119.847,NA,NA,NA,NA
1989-06-15,120.051,NA,NA,NA,NA
1989-06-16,120.095,NA,NA,NA,NA
1989-06-17,120.122,NA,NA,NA,NA
1989-06-18,120.194,NA,NA,NA,NA
1989-06-19,120.095,NA,NA,NA,NA
1989-06-20,120.025,NA,NA,NA,NA
1989-06-21,120.025,NA,NA,NA,NA
1989-06-22,120.078,NA,NA,NA,NA
1989-06-23,120.114,NA,NA,NA,NA
1989-06-24,120.14,NA,NA,NA,NA
1989-06-25,120.194,NA,NA,NA,NA
1989-06-26,120.158,NA,NA,NA,NA
1989-06-27,120.122,NA,NA,NA,NA
1989-06-28,120.122,NA,NA,NA,NA
1989-06-29,120.158,NA,NA,NA,NA
1989-06-30,120.167,NA,NA,NA,NA
1989-07-01,120.158,NA,NA,NA,NA
1989-07-02,119.847,NA,NA,NA,NA
1989-07-03,119.651,NA,NA,NA,NA
1989-07-04,119.458,NA,NA,NA,NA
1989-07-05,119.228,NA,NA,NA,NA
1989-07-06,119.042,NA,NA,NA,NA
1989-07-07,118.804,NA,NA,NA,NA
1989-07-08,118.574,NA,NA,NA,NA
1989-07-09,118.045,NA,NA,NA,NA
1989-07-10,117.853,NA,NA,NA,NA
1989-07-11,117.791,NA,NA,NA,NA
1989-07-12,117.676,NA,NA,NA,NA
1989-07-13,117.546,NA,NA,NA,NA
1989-07-14,117.405,NA,NA,NA,NA
1989-07-15,117.272,NA,NA,NA,NA
1989-07-16,115.987,NA,NA,NA,NA
1989-07-17,115.794,NA,NA,NA,NA
1989-07-18,115.628,NA,NA,NA,NA
1989-07-19,115.427,NA,NA,NA,NA
1989-07-20,115.227,NA,NA,NA,NA
1989-07-21,115.026,NA,NA,NA,NA
1989-07-22,114.826,NA,NA,NA,NA
1989-07-23,113.436,NA,NA,NA,NA
1989-07-24,113.142,NA,NA,NA,NA
1989-07-25,112.891,NA,NA,NA,NA
1989-07-26,112.675,NA,NA,NA,NA
1989-07-27,112.416,NA,NA,NA,NA
1989-07-28,112.148,NA,NA,NA,NA
1989-07-29,111.872,NA,NA,NA,NA
1989-07-30,110.404,NA,NA,NA,NA
1989-07-31,110.172,NA,NA,NA,NA
1989-08-01,109.872,NA,NA,NA,NA
1989-08-02,109.581,NA,NA,NA,NA
1989-08-03,109.291,NA,NA,NA,NA
1989-08-04,109.01,NA,NA,NA,NA
1989-08-05,108.728,NA,NA,NA,NA
1989-08-06,107.235,NA,NA,NA,NA
1989-08-07,106.93,NA,NA,NA,NA
1989-08-08,106.626,NA,NA,NA,NA
1989-08-09,106.264,NA,NA,NA,NA
1989-08-10,105.9,NA,NA,NA,NA
1989-08-11,105.632,NA,NA,NA,NA
1989-08-12,105.363,NA,NA,NA,NA
1989-08-13,103.919,NA,NA,NA,NA
1989-08-14,103.635,NA,NA,NA,NA
1989-08-15,103.71,NA,NA,NA,NA
1989-08-16,103.66,NA,NA,NA,NA
1989-08-17,103.635,NA,NA,NA,NA
1989-08-18,103.417,NA,NA,NA,NA
1989-08-19,103.26,NA,NA,NA,NA
1989-08-20,102.004,NA,NA,NA,NA
1989-08-21,101.914,NA,NA,NA,NA
1989-08-22,101.813,NA,NA,NA,NA
1989-08-23,101.763,NA,NA,NA,NA
1989-08-24,101.589,NA,NA,NA,NA
1989-08-25,101.491,NA,NA,NA,NA
1989-08-26,101.334,NA,NA,NA,NA
1989-08-27,100.012,NA,NA,NA,NA
1989-08-28,99.823,NA,NA,NA,NA
1989-08-29,99.65,NA,NA,NA,NA
1989-08-30,99.576,NA,NA,NA,NA
1989-08-31,99.437,NA,NA,NA,NA
1989-09-01,99.356,NA,NA,NA,NA
