date,storage,inflow,outflow,evaporation,elevation
1961-10-01,0,NA,0,NA,0
1961-10-02,0,NA,0,NA,0
1961-10-03,0,NA,0,NA,0
1961-10-04,0,NA,0,NA,0
1961-10-05,0,NA,0,NA,0
1961-10-06,0,NA,0,NA,0
1961-10-07,0,NA,0,NA,0
1961-10-08,0,NA,0,NA,0
1961-10-09,0,NA,0,NA,0
1961-10-10,0,NA,0,NA,0
1961-10-11,0,NA,0,NA,0
1961-10-12,0,NA,0,NA,0
1961-10-13,0,NA,0,NA,0
1961-10-14,0,NA,0,NA,0
1961-10-15,0,NA,0,NA,0
1961-10-16,0,NA,0,NA,0
1961-10-17,0,NA,0,NA,0
1961-10-18,0,NA,0,NA,0
1961-10-19,0,NA,0,NA,0
1961-10-20,0,NA,0,NA,0
1961-10-21,0,NA,0,NA,0
1961-10-22,0,NA,0,NA,0
1961-10-23,0,NA,0,NA,0
1961-10-24,0,NA,0,NA,0
1961-10-25,0,NA,0,NA,0
1961-10-26,0,NA,0,NA,0
1961-10-27,0,NA,0,NA,0
1961-10-28,0,NA,0,NA,0
1961-10-29,0,NA,0,NA,0
1961-10-30,0,NA,0,NA,0
1961-10-31,0,NA,0,NA,0
1961-11-01,0.271,NA,0,NA,1934.901
1961-11-02,0.281,NA,0,NA,1935.023
1961-11-03,0.269,NA,0,NA,1934.87
1961-11-04,0.258,NA,0,NA,1934.718
1961-11-05,0.245,NA,0,NA,1934.566
1961-11-06,0.234,NA,0,NA,1934.413
1961-11-07,0.226,NA,0,NA,1934.291
1961-11-08,0.228,NA,0,NA,1934.27
1961-11-09,0.223,NA,0,NA,1934.246
1961-11-10,0.212,NA,0,NA,1934.398
1961-11-11,0.245,NA,0,NA,1934.566
1961-11-12,0.25,NA,0,NA,1934.617
1961-11-13,0.255,NA,0,NA,1934.681
1961-11-14,0.239,NA,0,NA,1934.468
1961-11-15,0.234,NA,0,NA,1934.404
1961-11-16,0.231,NA,0,NA,1934.352
1961-11-17,0.229,NA,0,NA,1934.337
1961-11-18,0.221,NA,0,NA,1934.215
1961-11-19,0.208,NA,0,NA,1934.026
1961-11-20,0.21,NA,0,NA,1934.041
1961-11-21,0.21,NA,0,NA,1934.057
1961-11-22,0.207,NA,0,NA,1934.002
1961-11-23,0.202,NA,0,NA,1933.926
1961-11-24,0.2,NA,0,NA,1933.898
1961-11-25,0.202,NA,0,NA,1933.922
1961-11-26,0.206,NA,0,NA,1933.941
1961-11-27,0.207,NA,0,NA,1933.959
1961-11-28,0.208,NA,0,NA,1933.977
1961-11-29,0.206,NA,0,NA,1933.996
1961-11-30,0.201,NA,0,NA,1933.919
1961-12-01,0.199,NA,0,NA,1933.868
1961-12-02,0.2,NA,0,NA,1933.843
1961-12-03,0.196,NA,0,NA,1933.819
1961-12-04,0.195,NA,0,NA,1933.791
1961-12-05,0.192,NA,0,NA,1933.764
1961-12-06,0.19,NA,0,NA,1933.706
1961-12-07,0.185,NA,0,NA,1933.612
1961-12-08,0.178,NA,0,NA,1933.477
1961-12-09,0.17,NA,0,NA,1933.349
1961-12-10,0.164,NA,0,NA,1933.221
1961-12-11,0.158,NA,0,NA,1933.093
1961-12-12,0.137,NA,0,NA,1932.743
1961-12-13,0.12,NA,0,NA,1932.398
1961-12-14,0.068,NA,0,NA,1930.908
1961-12-15,0.068,NA,0,NA,1930.908
1961-12-16,0.068,NA,0,NA,1930.908
1961-12-17,0.068,NA,0,NA,1930.908
1961-12-18,0.068,NA,0,NA,1930.908
1961-12-19,0.068,NA,0,NA,1930.908
1961-12-20,0.068,NA,0,NA,1930.908
1961-12-21,0.068,NA,0,NA,1930.908
1961-12-22,0.068,NA,0,NA,1930.908
1961-12-23,0.068,NA,0,NA,1930.908
1961-12-24,0.068,NA,0,NA,1930.908
1961-12-25,0.068,NA,0,NA,1930.908
1961-12-26,0.068,NA,0,NA,1930.908
1961-12-27,0.068,NA,0,NA,1930.908
1961-12-28,0.068,NA,0,NA,1930.908
1961-12-29,0.068,NA,0,NA,1930.908
1961-12-30,0.068,NA,0,NA,1930.908
1961-12-31,0.068,NA,0,NA,1930.908
1962-01-01,0.068,NA,0,NA,1930.908
1962-01-02,0.068,NA,0,NA,1930.908
1962-01-03,0.068,NA,0,NA,1930.908
1962-01-04,0.078,NA,0,NA,1931.213
1962-01-05,0.078,NA,0,NA,1931.213
1962-01-06,0.078,NA,0,NA,1931.213
1962-01-07,0.078,NA,0,NA,1931.213
1962-01-08,0.078,NA,0,NA,1931.213
1962-01-09,0.078,NA,0,NA,1931.213
1962-01-10,0.089,NA,0,NA,1931.518
1962-01-11,0.089,NA,0,NA,1931.518
1962-01-12,0.089,NA,0,NA,1931.518
1962-01-13,0.089,NA,0,NA,1931.518
1962-01-14,0.089,NA,0,NA,1931.518
1962-01-15,0.089,NA,0,NA,1931.518
1962-01-16,0.089,NA,0,NA,1931.518
1962-01-17,0.089,NA,0,NA,1931.518
1962-01-18,0.089,NA,0,NA,1931.518
1962-01-19,0.089,NA,0,NA,1931.518
1962-01-20,0.079,NA,0,NA,1931.213
1962-01-21,0.079,NA,0,NA,1931.213
1962-01-22,0.068,NA,0,NA,1930.908
1962-01-23,0.068,NA,0,NA,1930.908
1962-01-24,0.062,NA,0,NA,1930.603
1962-01-25,0.056,NA,0,NA,1930.908
1962-01-26,0.056,NA,0,NA,1930.298
1962-01-27,0.046,NA,0,NA,1930.207
1962-01-28,0.044,NA,0,NA,1930.116
1962-01-29,0.049,NA,0,NA,1930.021
1962-01-30,0.049,NA,0,NA,1930.021
1962-01-31,0.049,NA,0,NA,1930.021
1962-02-01,0.049,NA,0,NA,1930.021
1962-02-02,0.049,NA,0,NA,1930.021
1962-02-03,0.052,NA,0,NA,1930.112
1962-02-04,0.054,NA,0,NA,1930.204
1962-02-05,0.056,NA,0,NA,1930.298
1962-02-06,0.056,NA,0,NA,1930.298
1962-02-07,0.068,NA,0,NA,1930.908
1962-02-08,0.099,NA,0,NA,1931.822
1962-02-09,0.15,NA,0,NA,1932.981
1962-02-10,0.126,NA,0,NA,1932.493
1962-02-11,0.106,NA,0,NA,1932.005
1962-02-12,0.089,NA,0,NA,1931.518
1962-02-13,0.137,NA,0,NA,1932.737
1962-02-14,0.227,NA,0,NA,1934.31
1962-02-15,0.228,NA,0,NA,1934.322
1962-02-16,0.224,NA,0,NA,1934.261
1962-02-17,0.223,NA,0,NA,1934.197
1962-02-18,0.218,NA,0,NA,1934.133
1962-02-19,0.211,NA,0,NA,1934.069
1962-02-20,0.207,NA,0,NA,1934.014
1962-02-21,0.204,NA,0,NA,1933.965
1962-02-22,0.201,NA,0,NA,1933.919
1962-02-23,0.199,NA,0,NA,1933.862
1962-02-24,0.197,NA,0,NA,1933.828
1962-02-25,0.195,NA,0,NA,1933.794
1962-02-26,0.192,NA,0,NA,1933.764
1962-02-27,0.186,NA,0,NA,1933.639
1962-02-28,0.18,NA,0,NA,1933.532
1962-03-01,0.176,NA,0,NA,1933.459
