date,storage,inflow,outflow,elevation,evaporation
1988-05-01,11.977,NA,NA,NA,NA
1988-05-02,11.977,NA,NA,NA,NA
1988-05-03,11.925,NA,NA,NA,NA
1988-05-04,11.977,NA,NA,NA,NA
1988-05-05,12.012,NA,NA,NA,NA
1988-05-06,11.977,NA,NA,NA,NA
1988-05-07,11.994,NA,NA,NA,NA
1988-05-08,12.012,NA,NA,NA,NA
1988-05-09,12.029,NA,NA,NA,NA
1988-05-10,12.012,NA,NA,NA,NA
1988-05-11,13.03,NA,NA,NA,NA
1988-05-12,13.775,NA,NA,NA,NA
1988-05-13,13.817,NA,NA,NA,NA
1988-05-14,12.927,NA,NA,NA,NA
1988-05-15,12.927,NA,NA,NA,NA
1988-05-16,12.927,NA,NA,NA,NA
1988-05-17,12.927,NA,NA,NA,NA
1988-05-18,12.927,NA,NA,NA,NA
1988-05-19,12.875,NA,NA,NA,NA
1988-05-20,12.944,NA,NA,NA,NA
1988-05-21,12.996,NA,NA,NA,NA
1988-05-22,12.961,NA,NA,NA,NA
1988-05-23,12.944,NA,NA,NA,NA
1988-05-24,12.927,NA,NA,NA,NA
1988-05-25,12.927,NA,NA,NA,NA
1988-05-26,12.91,NA,NA,NA,NA
1988-05-27,12.858,NA,NA,NA,NA
1988-05-28,12.567,NA,NA,NA,NA
1988-05-29,12.547,NA,NA,NA,NA
1988-05-30,12.512,NA,NA,NA,NA
1988-05-31,12.495,NA,NA,NA,NA
1988-06-01,12.547,NA,NA,NA,NA
1988-06-02,12.547,NA,NA,NA,NA
1988-06-03,12.564,NA,NA,NA,NA
1988-06-04,12.547,NA,NA,NA,NA
1988-06-05,12.512,NA,NA,NA,NA
1988-06-06,12.461,NA,NA,NA,NA
1988-06-07,12.298,NA,NA,NA,NA
1988-06-08,12.167,NA,NA,NA,NA
1988-06-09,11.804,NA,NA,NA,NA
1988-06-10,11.96,NA,NA,NA,NA
1988-06-11,12.081,NA,NA,NA,NA
1988-06-12,12.15,NA,NA,NA,NA
1988-06-13,12.184,NA,NA,NA,NA
1988-06-14,12.115,NA,NA,NA,NA
1988-06-15,12.098,NA,NA,NA,NA
1988-06-16,11.977,NA,NA,NA,NA
1988-06-17,11.767,NA,NA,NA,NA
1988-06-18,11.804,NA,NA,NA,NA
1988-06-19,11.718,NA,NA,NA,NA
1988-06-20,11.632,NA,NA,NA,NA
1988-06-21,11.649,NA,NA,NA,NA
1988-06-22,11.632,NA,NA,NA,NA
1988-06-23,11.632,NA,NA,NA,NA
1988-06-24,11.58,NA,NA,NA,NA
1988-06-25,11.664,NA,NA,NA,NA
1988-06-26,11.745,NA,NA,NA,NA
1988-06-27,11.906,NA,NA,NA,NA
1988-06-28,11.77,NA,NA,NA,NA
1988-06-29,11.735,NA,NA,NA,NA
1988-06-30,11.666,NA,NA,NA,NA
1988-07-01,11.563,NA,NA,NA,NA
1988-07-02,11.701,NA,NA,NA,NA
1988-07-03,11.753,NA,NA,NA,NA
1988-07-04,11.873,NA,NA,NA,NA
1988-07-05,11.925,NA,NA,NA,NA
1988-07-06,11.925,NA,NA,NA,NA
1988-07-07,11.977,NA,NA,NA,NA
1988-07-08,11.925,NA,NA,NA,NA
1988-07-09,11.925,NA,NA,NA,NA
1988-07-10,11.925,NA,NA,NA,NA
1988-07-11,12.029,NA,NA,NA,NA
1988-07-12,12.063,NA,NA,NA,NA
1988-07-13,12.063,NA,NA,NA,NA
1988-07-14,12.046,NA,NA,NA,NA
1988-07-15,12.012,NA,NA,NA,NA
1988-07-16,11.994,NA,NA,NA,NA
1988-07-17,11.943,NA,NA,NA,NA
1988-07-18,11.873,NA,NA,NA,NA
1988-07-19,11.666,NA,NA,NA,NA
1988-07-20,11.511,NA,NA,NA,NA
1988-07-21,11.511,NA,NA,NA,NA
1988-07-22,11.718,NA,NA,NA,NA
1988-07-23,11.753,NA,NA,NA,NA
1988-07-24,11.787,NA,NA,NA,NA
1988-07-25,11.822,NA,NA,NA,NA
1988-07-26,11.804,NA,NA,NA,NA
1988-07-27,11.977,NA,NA,NA,NA
1988-07-28,11.856,NA,NA,NA,NA
1988-07-29,11.701,NA,NA,NA,NA
1988-07-30,11.753,NA,NA,NA,NA
1988-07-31,11.787,NA,NA,NA,NA
1988-08-01,NA,NA,NA,NA,NA
1988-08-02,NA,NA,NA,NA,NA
1988-08-03,NA,NA,NA,NA,NA
1988-08-04,NA,NA,NA,NA,NA
1988-08-05,NA,NA,NA,NA,NA
1988-08-06,NA,NA,NA,NA,NA
1988-08-07,NA,NA,NA,NA,NA
1988-08-08,NA,NA,NA,NA,NA
1988-08-09,NA,NA,NA,NA,NA
1988-08-10,NA,NA,NA,NA,NA
1988-08-11,NA,NA,NA,NA,NA
1988-08-12,NA,NA,NA,NA,NA
1988-08-13,NA,NA,NA,NA,NA
