date,storage,inflow,outflow,evaporation,elevation
2014-07-02,18.996,NA,NA,NA,NA
2014-07-03,18.872,NA,NA,NA,NA
2014-07-04,18.626,NA,NA,NA,NA
2014-07-05,18.502,NA,NA,NA,NA
2014-07-06,18.256,NA,NA,NA,NA
2014-07-07,18.009,NA,NA,NA,NA
2014-07-08,17.639,NA,NA,NA,NA
2014-07-09,17.392,NA,NA,NA,NA
2014-07-10,17.022,NA,NA,NA,NA
2014-07-11,16.775,NA,NA,NA,NA
2014-07-12,16.405,NA,NA,NA,NA
2014-07-13,16.035,NA,NA,NA,NA
2014-07-14,15.665,NA,NA,NA,NA
2014-07-15,15.295,NA,NA,NA,NA
2014-07-16,14.802,NA,NA,NA,NA
2014-07-17,14.432,NA,NA,NA,NA
2014-07-18,13.938,NA,NA,NA,NA
2014-07-19,13.445,NA,NA,NA,NA
2014-07-20,13.075,NA,NA,NA,NA
2014-07-21,12.705,NA,NA,NA,NA
2014-07-22,12.298,NA,NA,NA,NA
2014-07-23,11.928,NA,NA,NA,NA
2014-07-24,11.521,NA,NA,NA,NA
2014-07-25,11.04,NA,NA,NA,NA
2014-07-26,10.534,NA,NA,NA,NA
2014-07-27,10.028,NA,NA,NA,NA
2014-07-28,9.535,NA,NA,NA,NA
2014-07-29,9.041,NA,NA,NA,NA
2014-07-30,8.61,NA,NA,NA,NA
2014-07-31,8.671,NA,NA,NA,NA
2014-08-01,8.795,NA,NA,NA,NA
2014-08-02,8.893,NA,NA,NA,NA
2014-08-03,8.98,NA,NA,NA,NA
2014-08-04,9.078,NA,NA,NA,NA
2014-08-05,9.177,NA,NA,NA,NA
2014-08-06,9.263,NA,NA,NA,NA
2014-08-07,9.288,NA,NA,NA,NA
2014-08-08,9.325,NA,NA,NA,NA
2014-08-09,9.35,NA,NA,NA,NA
2014-08-10,9.387,NA,NA,NA,NA
2014-08-11,9.411,NA,NA,NA,NA
2014-08-12,9.436,NA,NA,NA,NA
2014-08-13,9.473,NA,NA,NA,NA
2014-08-14,9.485,NA,NA,NA,NA
2014-08-15,9.485,NA,NA,NA,NA
2014-08-16,9.473,NA,NA,NA,NA
2014-08-17,9.473,NA,NA,NA,NA
2014-08-18,9.473,NA,NA,NA,NA
2014-08-19,9.473,NA,NA,NA,NA
2014-08-20,9.448,NA,NA,NA,NA
2014-08-21,9.411,NA,NA,NA,NA
2014-08-22,9.362,NA,NA,NA,NA
2014-08-23,9.313,NA,NA,NA,NA
2014-08-24,9.251,NA,NA,NA,NA
2014-08-25,9.202,NA,NA,NA,NA
2014-08-26,9.152,NA,NA,NA,NA
2014-08-27,9.066,NA,NA,NA,NA
2014-08-28,8.98,NA,NA,NA,NA
2014-08-29,8.893,NA,NA,NA,NA
2014-08-30,8.782,NA,NA,NA,NA
2014-08-31,8.684,NA,NA,NA,NA
2014-09-01,8.573,NA,NA,NA,NA
2014-09-02,8.486,NA,NA,NA,NA
2014-09-03,8.388,NA,NA,NA,NA
2014-09-04,8.277,NA,NA,NA,NA
2014-09-05,8.19,NA,NA,NA,NA
2014-09-06,8.166,NA,NA,NA,NA
2014-09-07,8.227,NA,NA,NA,NA
2014-09-08,8.277,NA,NA,NA,NA
2014-09-09,8.351,NA,NA,NA,NA
2014-09-10,8.412,NA,NA,NA,NA
2014-09-11,8.499,NA,NA,NA,NA
2014-09-12,8.597,NA,NA,NA,NA
2014-09-13,8.696,NA,NA,NA,NA
2014-09-14,8.795,NA,NA,NA,NA
2014-09-15,8.869,NA,NA,NA,NA
2014-09-16,8.967,NA,NA,NA,NA
2014-09-17,9.054,NA,NA,NA,NA
2014-09-18,9.14,NA,NA,NA,NA
2014-09-19,9.226,NA,NA,NA,NA
2014-09-20,9.313,NA,NA,NA,NA
2014-09-21,9.411,NA,NA,NA,NA
