date,storage,inflow,outflow,elevation,evaporation
1950-10-01,113.381,NA,NA,NA,NA
1950-10-02,112.53,NA,NA,NA,NA
1950-10-03,112.95,NA,NA,NA,NA
1950-10-04,111.951,NA,NA,NA,NA
1950-10-05,108.361,NA,NA,NA,NA
1950-10-06,106.486,NA,NA,NA,NA
1950-10-07,108.213,NA,NA,NA,NA
1950-10-08,108.497,NA,NA,NA,NA
1950-10-09,106.782,NA,NA,NA,NA
1950-10-10,108.793,NA,NA,NA,NA
1950-10-11,109.225,NA,NA,NA,NA
1950-10-12,109.077,NA,NA,NA,NA
1950-10-13,108.497,NA,NA,NA,NA
1950-10-14,107.781,NA,NA,NA,NA
1950-10-15,107.498,NA,NA,NA,NA
1950-10-16,107.646,NA,NA,NA,NA
1950-10-17,105.635,NA,NA,NA,NA
1950-10-18,104.772,NA,NA,NA,NA
1950-10-19,105.055,NA,NA,NA,NA
1950-10-20,105.055,NA,NA,NA,NA
1950-10-21,106.634,NA,NA,NA,NA
1950-10-22,106.486,NA,NA,NA,NA
1950-10-23,99.702,NA,NA,NA,NA
1950-10-24,101.651,NA,NA,NA,NA
1950-10-25,103.329,NA,NA,NA,NA
1950-10-26,104.907,NA,NA,NA,NA
1950-10-27,104.624,NA,NA,NA,NA
1950-10-28,107.066,NA,NA,NA,NA
1950-10-29,107.646,NA,NA,NA,NA
1950-10-30,101.787,NA,NA,NA,NA
1950-10-31,102.909,NA,NA,NA,NA
1950-11-01,104.772,NA,NA,NA,NA
1950-11-02,105.919,NA,NA,NA,NA
1950-11-03,107.066,NA,NA,NA,NA
1950-11-04,109.077,NA,NA,NA,NA
1950-11-05,107.93,NA,NA,NA,NA
1950-11-06,102.206,NA,NA,NA,NA
1950-11-07,104.192,NA,NA,NA,NA
1950-11-08,105.339,NA,NA,NA,NA
1950-11-09,107.35,NA,NA,NA,NA
1950-11-10,108.213,NA,NA,NA,NA
1950-11-11,109.656,NA,NA,NA,NA
1950-11-12,108.793,NA,NA,NA,NA
1950-11-13,103.045,NA,NA,NA,NA
1950-11-14,103.908,NA,NA,NA,NA
1950-11-15,105.919,NA,NA,NA,NA
1950-11-16,105.635,NA,NA,NA,NA
1950-11-17,107.214,NA,NA,NA,NA
1950-11-18,107.646,NA,NA,NA,NA
1950-11-19,106.203,NA,NA,NA,NA
1950-11-20,99.85,NA,NA,NA,NA
1950-11-21,96.372,NA,NA,NA,NA
1950-11-22,93.868,NA,NA,NA,NA
1950-11-23,92.474,NA,NA,NA,NA
1950-11-24,90.525,NA,NA,NA,NA
1950-11-25,85.616,NA,NA,NA,NA
1950-11-26,82.359,NA,NA,NA,NA
1950-11-27,76.402,NA,NA,NA,NA
1950-11-28,78.437,NA,NA,NA,NA
1950-11-29,80.46,NA,NA,NA,NA
1950-11-30,82.359,NA,NA,NA,NA
1950-12-01,83.445,NA,NA,NA,NA
1950-12-02,84.53,NA,NA,NA,NA
1950-12-03,83.988,NA,NA,NA,NA
1950-12-04,77.759,NA,NA,NA,NA
1950-12-05,81.952,NA,NA,NA,NA
1950-12-06,82.631,NA,NA,NA,NA
1950-12-07,82.902,NA,NA,NA,NA
1950-12-08,83.988,NA,NA,NA,NA
1950-12-09,84.259,NA,NA,NA,NA
1950-12-10,81.952,NA,NA,NA,NA
1950-12-11,75.057,NA,NA,NA,NA
1950-12-12,77.487,NA,NA,NA,NA
1950-12-13,80.189,NA,NA,NA,NA
1950-12-14,81.41,NA,NA,NA,NA
1950-12-15,83.174,NA,NA,NA,NA
1950-12-16,84.395,NA,NA,NA,NA
1950-12-17,82.902,NA,NA,NA,NA
1950-12-18,77.487,NA,NA,NA,NA
1950-12-19,80.053,NA,NA,NA,NA
1950-12-20,81.952,NA,NA,NA,NA
1950-12-21,83.174,NA,NA,NA,NA
1950-12-22,83.852,NA,NA,NA,NA
1950-12-23,84.259,NA,NA,NA,NA
1950-12-24,81.681,NA,NA,NA,NA
1950-12-25,79.93,NA,NA,NA,NA
1950-12-26,75.859,NA,NA,NA,NA
1950-12-27,77.759,NA,NA,NA,NA
1950-12-28,80.189,NA,NA,NA,NA
1950-12-29,82.088,NA,NA,NA,NA
1950-12-30,83.716,NA,NA,NA,NA
1950-12-31,82.631,NA,NA,NA,NA
1951-01-01,79.115,NA,NA,NA,NA
1951-01-02,82.224,NA,NA,NA,NA
1951-01-03,84.53,NA,NA,NA,NA
1951-01-04,85.344,NA,NA,NA,NA
1951-01-05,85.887,NA,NA,NA,NA
1951-01-06,86.43,NA,NA,NA,NA
1951-01-07,84.395,NA,NA,NA,NA
1951-01-08,83.716,NA,NA,NA,NA
1951-01-09,89.699,NA,NA,NA,NA
1951-01-10,93.029,NA,NA,NA,NA
1951-01-11,93.72,NA,NA,NA,NA
1951-01-12,93.72,NA,NA,NA,NA
1951-01-13,94.139,NA,NA,NA,NA
1951-01-14,94.423,NA,NA,NA,NA
1951-01-15,94.287,NA,NA,NA,NA
1951-01-16,93.868,NA,NA,NA,NA
1951-01-17,93.868,NA,NA,NA,NA
1951-01-18,94.139,NA,NA,NA,NA
1951-01-19,93.029,NA,NA,NA,NA
1951-01-20,93.584,NA,NA,NA,NA
1951-01-21,93.868,NA,NA,NA,NA
1951-01-22,94.139,NA,NA,NA,NA
1951-01-23,96.643,NA,NA,NA,NA
1951-01-24,97.482,NA,NA,NA,NA
1951-01-25,97.482,NA,NA,NA,NA
1951-01-26,97.198,NA,NA,NA,NA
1951-01-27,97.766,NA,NA,NA,NA
1951-01-28,97.766,NA,NA,NA,NA
1951-01-29,96.372,NA,NA,NA,NA
1951-01-30,96.643,NA,NA,NA,NA
1951-01-31,96.643,NA,NA,NA,NA
1951-02-01,96.507,NA,NA,NA,NA
1951-02-02,96.643,NA,NA,NA,NA
1951-02-03,97.198,NA,NA,NA,NA
1951-02-04,97.766,NA,NA,NA,NA
1951-02-05,98.728,NA,NA,NA,NA
1951-02-06,97.901,NA,NA,NA,NA
1951-02-07,98.592,NA,NA,NA,NA
