date,storage,inflow,outflow,elevation,evaporation
1935-02-02,NA,NA,NA,204.216,NA
1935-02-03,NA,NA,NA,204.795,NA
1935-02-04,NA,NA,NA,205.892,NA
1935-02-05,NA,NA,NA,206.014,NA
1935-02-06,NA,NA,NA,206.197,NA
1935-02-07,NA,NA,NA,206.99,NA
1935-02-08,NA,NA,NA,207.691,NA
1935-02-09,NA,NA,NA,208.331,NA
1935-02-10,NA,NA,NA,209.763,NA
1935-02-11,NA,NA,NA,211.226,NA
1935-02-12,NA,NA,NA,212.141,NA
1935-02-13,NA,NA,NA,213.208,NA
1935-02-14,NA,NA,NA,213.909,NA
1935-02-15,NA,NA,NA,214.183,NA
1935-02-16,NA,NA,NA,214.945,NA
1935-02-17,NA,NA,NA,215.189,NA
1935-02-18,NA,NA,NA,215.494,NA
1935-02-19,NA,NA,NA,215.585,NA
1935-02-20,NA,NA,NA,215.829,NA
1935-02-21,NA,NA,NA,216.012,NA
1935-02-22,NA,NA,NA,216.195,NA
1935-02-23,NA,NA,NA,216.225,NA
1935-02-24,NA,NA,NA,216.256,NA
1935-02-25,NA,NA,NA,216.256,NA
1935-02-26,NA,NA,NA,216.195,NA
1935-02-27,NA,NA,NA,216.134,NA
1935-02-28,NA,NA,NA,216.012,NA
1935-03-01,NA,NA,NA,215.981,NA
1935-03-02,NA,NA,NA,215.829,NA
1935-03-03,NA,NA,NA,215.707,NA
1935-03-04,NA,NA,NA,215.585,NA
1935-03-05,NA,NA,NA,215.555,NA
1935-03-06,NA,NA,NA,215.555,NA
1935-03-07,NA,NA,NA,215.555,NA
1935-03-08,NA,NA,NA,215.372,NA
1935-03-09,NA,NA,NA,215.189,NA
1935-03-10,NA,NA,NA,214.945,NA
1935-03-11,NA,NA,NA,214.823,NA
1935-03-12,NA,NA,NA,214.732,NA
1935-03-13,NA,NA,NA,214.64,NA
1935-03-14,NA,NA,NA,214.518,NA
1935-03-15,NA,NA,NA,214.473,NA
1935-03-16,NA,NA,NA,214.412,NA
1935-03-17,NA,NA,NA,214.335,NA
1935-03-18,NA,NA,NA,214.137,NA
1935-03-19,NA,NA,NA,213.878,NA
1935-03-20,NA,NA,NA,213.787,NA
1935-03-21,NA,NA,NA,213.939,NA
1935-03-22,NA,NA,NA,214.152,NA
1935-03-23,NA,NA,NA,214.183,NA
1935-03-24,NA,NA,NA,214.183,NA
1935-03-25,NA,NA,NA,214.152,NA
1935-03-26,NA,NA,NA,214.122,NA
1935-03-27,NA,NA,NA,214.107,NA
1935-03-28,NA,NA,NA,214.076,NA
1935-03-29,NA,NA,NA,214.092,NA
1935-03-30,NA,NA,NA,214.031,NA
1935-03-31,NA,NA,NA,213.878,NA
1935-04-01,NA,NA,NA,213.787,NA
1935-04-02,NA,NA,NA,213.741,NA
1935-04-03,NA,NA,NA,213.817,NA
1935-04-04,NA,NA,NA,213.939,NA
1935-04-05,NA,NA,NA,214.183,NA
1935-04-06,NA,NA,NA,214.518,NA
1935-04-07,NA,NA,NA,214.854,NA
1935-04-08,NA,NA,NA,215.311,NA
1935-04-09,NA,NA,NA,215.829,NA
1935-04-10,NA,NA,NA,216.865,NA
1935-04-11,NA,NA,NA,217.688,NA
1935-04-12,NA,NA,NA,218.267,NA
1935-04-13,NA,NA,NA,219.334,NA
1935-04-14,NA,NA,NA,220.279,NA
1935-04-15,NA,NA,NA,220.98,NA
1935-04-16,NA,NA,NA,221.529,NA
1935-04-17,NA,NA,NA,221.986,NA
1935-04-18,NA,NA,NA,222.382,NA
1935-04-19,NA,NA,NA,222.717,NA
1935-04-20,NA,NA,NA,223.083,NA
1935-04-21,NA,NA,NA,223.601,NA
1935-04-22,NA,NA,NA,224.241,NA
1935-04-23,NA,NA,NA,224.973,NA
1935-04-24,NA,NA,NA,225.613,NA
1935-04-25,NA,NA,NA,226.253,NA
1935-04-26,NA,NA,NA,226.832,NA
1935-04-27,NA,NA,NA,227.381,NA
1935-04-28,NA,NA,NA,227.99,NA
1935-04-29,NA,NA,NA,228.63,NA
1935-04-30,NA,NA,NA,229.332,NA
1935-05-01,NA,NA,NA,229.911,NA
1935-05-02,NA,NA,NA,230.398,NA
1935-05-03,NA,NA,NA,230.856,NA
1935-05-04,NA,NA,NA,231.313,NA
1935-05-05,NA,NA,NA,231.861,NA
1935-05-06,NA,NA,NA,232.41,NA
1935-05-07,NA,NA,NA,232.989,NA
1935-05-08,NA,NA,NA,233.477,NA
1935-05-09,NA,NA,NA,233.904,NA
1935-05-10,NA,NA,NA,234.3,NA
1935-05-11,NA,NA,NA,234.635,NA
1935-05-12,NA,NA,NA,234.97,NA
1935-05-13,NA,NA,NA,235.397,NA
1935-05-14,NA,NA,NA,235.732,NA
1935-05-15,NA,NA,NA,236.129,NA
1935-05-16,NA,NA,NA,236.616,NA
1935-05-17,NA,NA,NA,237.317,NA
1935-05-18,NA,NA,NA,238.049,NA
1935-05-19,NA,NA,NA,238.78,NA
1935-05-20,NA,NA,NA,239.573,NA
1935-05-21,NA,NA,NA,240.243,NA
1935-05-22,NA,NA,NA,240.853,NA
1935-05-23,NA,NA,NA,241.402,NA
1935-05-24,NA,NA,NA,241.981,NA
1935-05-25,NA,NA,NA,242.59,NA
1935-05-26,NA,NA,NA,243.383,NA
1935-05-27,NA,NA,NA,243.596,NA
1935-05-28,NA,NA,NA,244.114,NA
1935-05-29,NA,NA,NA,244.511,NA
1935-05-30,NA,NA,NA,245.364,NA
1935-05-31,NA,NA,NA,245.852,NA
1935-06-01,NA,NA,NA,246.766,NA
1935-06-02,NA,NA,NA,247.741,NA
1935-06-03,NA,NA,NA,248.839,NA
1935-06-04,NA,NA,NA,250.21,NA
1935-06-05,NA,NA,NA,251.131,NA
1935-06-06,NA,NA,NA,251.917,NA
1935-06-07,NA,NA,NA,252.679,NA
1935-06-08,NA,NA,NA,253.441,NA
1935-06-09,NA,NA,NA,254.264,NA
1935-06-10,NA,NA,NA,255.157,NA
1935-06-11,NA,NA,NA,256.239,NA
1935-06-12,NA,NA,NA,257.282,NA
1935-06-13,NA,NA,NA,258.409,NA
1935-06-14,NA,NA,NA,259.665,NA
1935-06-15,NA,NA,NA,261.034,NA
1935-06-16,NA,NA,NA,262.442,NA
1935-06-17,NA,NA,NA,263.865,NA
1935-06-18,NA,NA,NA,265.344,NA
