date,storage,inflow,outflow,evaporation,elevation
1932-07-10,154.681,NA,NA,NA,51.328
1932-07-11,154.681,NA,NA,NA,51.328
1932-07-12,154.681,NA,NA,NA,51.328
1932-07-13,159.119,NA,NA,NA,51.359
1932-07-14,154.681,NA,NA,NA,51.328
1932-07-15,154.681,NA,NA,NA,51.328
1932-07-16,154.681,NA,NA,NA,51.328
1932-07-17,154.681,NA,NA,NA,51.328
1932-07-18,154.681,NA,NA,NA,51.328
1932-07-19,151.289,NA,NA,NA,51.298
1932-07-20,151.289,NA,NA,NA,51.298
1932-07-21,151.289,NA,NA,NA,51.298
1932-07-22,154.681,NA,NA,NA,51.328
1932-07-23,154.681,NA,NA,NA,51.328
1932-07-24,154.681,NA,NA,NA,51.328
1932-07-25,154.681,NA,NA,NA,51.328
1932-07-26,154.681,NA,NA,NA,51.328
1932-07-27,154.681,NA,NA,NA,51.328
1932-07-28,154.681,NA,NA,NA,51.328
1932-07-29,151.289,NA,NA,NA,51.298
1932-07-30,151.289,NA,NA,NA,51.298
1932-07-31,151.289,NA,NA,NA,51.298
1932-08-01,147.861,NA,NA,NA,51.267
1932-08-02,147.861,NA,NA,NA,51.267
1932-08-03,144.5,NA,NA,NA,51.237
1932-08-04,144.5,NA,NA,NA,51.237
1932-08-05,144.5,NA,NA,NA,51.237
1932-08-06,144.5,NA,NA,NA,51.237
1932-08-07,144.5,NA,NA,NA,51.237
1932-08-08,144.5,NA,NA,NA,51.237
1932-08-09,144.5,NA,NA,NA,51.237
1932-08-10,144.5,NA,NA,NA,51.237
1932-08-11,144.5,NA,NA,NA,51.237
1932-08-12,141.273,NA,NA,NA,51.206
1932-08-13,141.273,NA,NA,NA,51.206
1932-08-14,141.273,NA,NA,NA,51.206
1932-08-15,144.5,NA,NA,NA,51.237
1932-08-16,141.273,NA,NA,NA,51.206
1932-08-17,141.273,NA,NA,NA,51.206
1932-08-18,138.168,NA,NA,NA,51.176
1932-08-19,138.168,NA,NA,NA,51.176
1932-08-20,138.168,NA,NA,NA,51.176
1932-08-21,138.168,NA,NA,NA,51.176
1932-08-22,138.168,NA,NA,NA,51.176
