date,storage,inflow,outflow,elevation,evaporation
1999-09-10,NA,NA,NA,4.462,NA
1999-09-11,NA,NA,NA,4.465,NA
1999-09-12,NA,NA,NA,4.465,NA
1999-09-13,NA,NA,NA,4.221,NA
1999-09-14,NA,NA,NA,3.944,NA
1999-09-15,NA,NA,NA,3.703,NA
1999-09-16,NA,NA,NA,3.216,NA
1999-09-17,NA,NA,NA,2.676,NA
1999-09-18,NA,NA,NA,2.097,NA
1999-09-19,NA,NA,NA,1.457,NA
1999-09-20,NA,NA,NA,0.619,NA
1999-09-21,NA,NA,NA,199.443,NA
1999-09-22,NA,NA,NA,198.175,NA
1999-09-23,NA,NA,NA,28.133,NA
1999-09-24,NA,NA,NA,27.764,NA
1999-09-25,NA,NA,NA,26.728,NA
1999-09-26,NA,NA,NA,26.429,NA
1999-09-27,NA,NA,NA,26.429,NA
1999-09-28,NA,NA,NA,26.426,NA
1999-09-29,NA,NA,NA,26.429,NA
1999-09-30,NA,NA,NA,26.426,NA
1999-10-01,NA,NA,NA,24.384,NA
1999-10-02,NA,NA,NA,24.744,NA
1999-10-03,NA,NA,NA,25.024,NA
1999-10-04,NA,NA,NA,25.667,NA
1999-10-05,NA,NA,NA,25.871,NA
1999-10-06,NA,NA,NA,26.051,NA
1999-10-07,NA,NA,NA,26.219,NA
1999-10-08,NA,NA,NA,26.371,NA
1999-10-09,NA,NA,NA,26.502,NA
1999-10-10,NA,NA,NA,26.612,NA
1999-10-11,NA,NA,NA,26.731,NA
1999-10-12,NA,NA,NA,26.838,NA
1999-10-13,NA,NA,NA,26.944,NA
1999-10-14,NA,NA,NA,27.045,NA
1999-10-15,NA,NA,NA,27.13,NA
1999-10-16,NA,NA,NA,27.252,NA
1999-10-17,NA,NA,NA,27.356,NA
1999-10-18,NA,NA,NA,27.45,NA
1999-10-19,NA,NA,NA,27.542,NA
1999-10-20,NA,NA,NA,27.627,NA
1999-10-21,NA,NA,NA,27.737,NA
1999-10-22,NA,NA,NA,27.81,NA
1999-10-23,NA,NA,NA,27.886,NA
1999-10-24,NA,NA,NA,27.95,NA
1999-10-25,NA,NA,NA,28.011,NA
1999-10-26,NA,NA,NA,28.081,NA
1999-10-27,NA,NA,NA,28.133,NA
1999-10-28,NA,NA,NA,28.194,NA
1999-10-29,NA,NA,NA,28.264,NA
1999-10-30,NA,NA,NA,28.322,NA
1999-10-31,NA,NA,NA,28.395,NA
1999-11-01,NA,NA,NA,28.429,NA
1999-11-02,NA,NA,NA,28.484,NA
1999-11-03,NA,NA,NA,28.538,NA
1999-11-04,NA,NA,NA,28.59,NA
1999-11-05,NA,NA,NA,28.642,NA
1999-11-06,NA,NA,NA,28.694,NA
1999-11-07,NA,NA,NA,28.749,NA
1999-11-08,NA,NA,NA,28.798,NA
1999-11-09,NA,NA,NA,28.849,NA
1999-11-10,NA,NA,NA,28.892,NA
1999-11-11,NA,NA,NA,28.944,NA
1999-11-12,NA,NA,NA,28.993,NA
1999-11-13,NA,NA,NA,29.035,NA
1999-11-14,NA,NA,NA,29.078,NA
1999-11-15,NA,NA,NA,29.127,NA
1999-11-16,NA,NA,NA,29.169,NA
1999-11-17,NA,NA,NA,29.227,NA
1999-11-18,NA,NA,NA,29.27,NA
1999-11-19,NA,NA,NA,29.316,NA
1999-11-20,NA,NA,NA,29.364,NA
1999-11-21,NA,NA,NA,29.404,NA
1999-11-22,NA,NA,NA,29.447,NA
1999-11-23,NA,NA,NA,29.492,NA
1999-11-24,NA,NA,NA,29.538,NA
1999-11-25,NA,NA,NA,29.575,NA
1999-11-26,NA,NA,NA,29.614,NA
1999-11-27,NA,NA,NA,29.651,NA
1999-11-28,NA,NA,NA,29.688,NA
1999-11-29,NA,NA,NA,29.724,NA
1999-11-30,NA,NA,NA,29.761,NA
1999-12-01,NA,NA,NA,29.806,NA
1999-12-02,NA,NA,NA,29.84,NA
1999-12-03,NA,NA,NA,29.886,NA
1999-12-04,NA,NA,NA,29.913,NA
1999-12-05,NA,NA,NA,29.947,NA
1999-12-06,NA,NA,NA,29.977,NA
1999-12-07,NA,NA,NA,30.017,NA
1999-12-08,NA,NA,NA,30.053,NA
1999-12-09,NA,NA,NA,30.078,NA
1999-12-10,NA,NA,NA,30.114,NA
1999-12-11,NA,NA,NA,30.142,NA
1999-12-12,NA,NA,NA,30.175,NA
1999-12-13,NA,NA,NA,30.215,NA
1999-12-14,NA,NA,NA,30.227,NA
1999-12-15,NA,NA,NA,30.264,NA
1999-12-16,NA,NA,NA,30.297,NA
1999-12-17,NA,NA,NA,30.322,NA
1999-12-18,NA,NA,NA,30.358,NA
1999-12-19,NA,NA,NA,30.379,NA
1999-12-20,NA,NA,NA,30.407,NA
1999-12-21,NA,NA,NA,30.44,NA
1999-12-22,NA,NA,NA,30.468,NA
1999-12-23,NA,NA,NA,30.495,NA
1999-12-24,NA,NA,NA,30.529,NA
1999-12-25,NA,NA,NA,30.556,NA
1999-12-26,NA,NA,NA,30.584,NA
1999-12-27,NA,NA,NA,30.611,NA
1999-12-28,NA,NA,NA,30.642,NA
1999-12-29,NA,NA,NA,30.666,NA
1999-12-30,NA,NA,NA,30.69,NA
1999-12-31,NA,NA,NA,30.718,NA
2000-01-01,NA,NA,NA,30.739,NA
2000-01-02,NA,NA,NA,30.767,NA
2000-01-03,NA,NA,NA,30.785,NA
2000-01-04,NA,NA,NA,30.806,NA
