date,storage,inflow,outflow,evaporation,elevation
1962-09-02,0.033,NA,NA,NA,NA
1962-09-03,0.033,NA,NA,NA,NA
1962-09-04,0.033,NA,NA,NA,NA
1962-09-05,0.033,NA,NA,NA,NA
1962-09-06,0.049,NA,NA,NA,NA
1962-09-07,0.16,NA,NA,NA,NA
1962-09-08,0.192,NA,NA,NA,NA
1962-09-09,0.745,NA,NA,NA,NA
1962-09-10,2.097,NA,NA,NA,NA
1962-09-11,1.789,NA,NA,NA,NA
1962-09-12,2.171,NA,NA,NA,NA
1962-09-13,2.122,NA,NA,NA,NA
1962-09-14,2.122,NA,NA,NA,NA
1962-09-15,2.06,NA,NA,NA,NA
1962-09-16,2.06,NA,NA,NA,NA
1962-09-17,2.06,NA,NA,NA,NA
1962-09-18,2.06,NA,NA,NA,NA
1962-09-19,2.097,NA,NA,NA,NA
1962-09-20,2.122,NA,NA,NA,NA
1962-09-21,2.122,NA,NA,NA,NA
1962-09-22,2.122,NA,NA,NA,NA
1962-09-23,2.097,NA,NA,NA,NA
1962-09-24,2.035,NA,NA,NA,NA
1962-09-25,2.035,NA,NA,NA,NA
1962-09-26,2.011,NA,NA,NA,NA
1962-09-27,2.011,NA,NA,NA,NA
1962-09-28,2.011,NA,NA,NA,NA
1962-09-29,1.998,NA,NA,NA,NA
1962-09-30,1.986,NA,NA,NA,NA
1962-10-01,1.986,NA,NA,NA,NA
1962-10-02,1.961,NA,NA,NA,NA
1962-10-03,1.961,NA,NA,NA,NA
1962-10-04,1.961,NA,NA,NA,NA
1962-10-05,1.961,NA,NA,NA,NA
1962-10-06,1.937,NA,NA,NA,NA
1962-10-07,1.937,NA,NA,NA,NA
1962-10-08,1.937,NA,NA,NA,NA
1962-10-09,1.998,NA,NA,NA,NA
1962-10-10,7.586,NA,NA,NA,NA
1962-10-11,15.172,NA,NA,NA,NA
1962-10-12,14.555,NA,NA,NA,NA
1962-10-13,14.308,NA,NA,NA,NA
1962-10-14,13.568,NA,NA,NA,NA
1962-10-15,13.075,NA,NA,NA,NA
1962-10-16,12.828,NA,NA,NA,NA
1962-10-17,12.458,NA,NA,NA,NA
1962-10-18,12.458,NA,NA,NA,NA
1962-10-19,12.051,NA,NA,NA,NA
1962-10-20,11.681,NA,NA,NA,NA
1962-10-21,11.237,NA,NA,NA,NA
1962-10-22,10.978,NA,NA,NA,NA
1962-10-23,10.361,NA,NA,NA,NA
1962-10-24,10.016,NA,NA,NA,NA
1962-10-25,9.485,NA,NA,NA,NA
1962-10-26,8.943,NA,NA,NA,NA
1962-10-27,8.573,NA,NA,NA,NA
1962-10-28,8.24,NA,NA,NA,NA
1962-10-29,8.03,NA,NA,NA,NA
1962-10-30,7.722,NA,NA,NA,NA
1962-10-31,7.426,NA,NA,NA,NA
1962-11-01,7.154,NA,NA,NA,NA
1962-11-02,6.883,NA,NA,NA,NA
1962-11-03,6.636,NA,NA,NA,NA
1962-11-04,6.377,NA,NA,NA,NA
1962-11-05,6.167,NA,NA,NA,NA
1962-11-06,5.97,NA,NA,NA,NA
1962-11-07,5.834,NA,NA,NA,NA
1962-11-08,5.834,NA,NA,NA,NA
1962-11-09,5.723,NA,NA,NA,NA
1962-11-10,5.563,NA,NA,NA,NA
1962-11-11,5.415,NA,NA,NA,NA
1962-11-12,5.255,NA,NA,NA,NA
1962-11-13,5.131,NA,NA,NA,NA
1962-11-14,5.008,NA,NA,NA,NA
1962-11-15,4.897,NA,NA,NA,NA
1962-11-16,4.798,NA,NA,NA,NA
1962-11-17,4.687,NA,NA,NA,NA
1962-11-18,4.626,NA,NA,NA,NA
1962-11-19,4.539,NA,NA,NA,NA
1962-11-20,4.502,NA,NA,NA,NA
1962-11-21,4.502,NA,NA,NA,NA
1962-11-22,4.465,NA,NA,NA,NA
1962-11-23,4.416,NA,NA,NA,NA
1962-11-24,4.379,NA,NA,NA,NA
1962-11-25,4.342,NA,NA,NA,NA
1962-11-26,4.317,NA,NA,NA,NA
1962-11-27,4.342,NA,NA,NA,NA
1962-11-28,4.638,NA,NA,NA,NA
1962-11-29,4.712,NA,NA,NA,NA
1962-11-30,4.675,NA,NA,NA,NA
1962-12-01,4.638,NA,NA,NA,NA
1962-12-02,4.626,NA,NA,NA,NA
1962-12-03,4.601,NA,NA,NA,NA
1962-12-04,4.576,NA,NA,NA,NA
1962-12-05,4.539,NA,NA,NA,NA
1962-12-06,4.515,NA,NA,NA,NA
1962-12-07,4.478,NA,NA,NA,NA
1962-12-08,4.465,NA,NA,NA,NA
1962-12-09,4.441,NA,NA,NA,NA
1962-12-10,4.416,NA,NA,NA,NA
1962-12-11,4.391,NA,NA,NA,NA
1962-12-12,4.354,NA,NA,NA,NA
1962-12-13,4.33,NA,NA,NA,NA
1962-12-14,4.305,NA,NA,NA,NA
1962-12-15,4.293,NA,NA,NA,NA
1962-12-16,4.268,NA,NA,NA,NA
1962-12-17,4.268,NA,NA,NA,NA
1962-12-18,4.256,NA,NA,NA,NA
1962-12-19,4.243,NA,NA,NA,NA
1962-12-20,4.231,NA,NA,NA,NA
1962-12-21,4.996,NA,NA,NA,NA
1962-12-22,5.921,NA,NA,NA,NA
1962-12-23,5.871,NA,NA,NA,NA
1962-12-24,5.797,NA,NA,NA,NA
1962-12-25,5.723,NA,NA,NA,NA
1962-12-26,5.662,NA,NA,NA,NA
1962-12-27,5.6,NA,NA,NA,NA
1962-12-28,5.526,NA,NA,NA,NA
1962-12-29,5.477,NA,NA,NA,NA
