date,storage,inflow,outflow,evaporation,elevation
2018-10-02,24.033,NA,NA,NA,NA
2018-10-03,23.888,NA,NA,NA,NA
2018-10-04,23.911,NA,NA,NA,NA
2018-10-05,23.653,NA,NA,NA,NA
2018-10-06,23.196,NA,NA,NA,NA
2018-10-07,22.729,NA,NA,NA,NA
2018-10-08,22.288,NA,NA,NA,NA
2018-10-09,21.836,NA,NA,NA,NA
2018-10-10,21.376,NA,NA,NA,NA
2018-10-11,20.94,NA,NA,NA,NA
2018-10-12,20.494,NA,NA,NA,NA
2018-10-13,20.072,NA,NA,NA,NA
2018-10-14,19.643,NA,NA,NA,NA
2018-10-15,19.194,NA,NA,NA,NA
2018-10-16,18.778,NA,NA,NA,NA
2018-10-17,18.524,NA,NA,NA,NA
2018-10-18,18.503,NA,NA,NA,NA
2018-10-19,18.471,NA,NA,NA,NA
2018-10-20,18.45,NA,NA,NA,NA
2018-10-21,18.42,NA,NA,NA,NA
2018-10-22,18.376,NA,NA,NA,NA
2018-10-23,18.346,NA,NA,NA,NA
2018-10-24,18.323,NA,NA,NA,NA
2018-10-25,18.281,NA,NA,NA,NA
2018-10-26,18.251,NA,NA,NA,NA
2018-10-27,18.23,NA,NA,NA,NA
2018-10-28,18.198,NA,NA,NA,NA
2018-10-29,18.177,NA,NA,NA,NA
2018-10-30,18.144,NA,NA,NA,NA
2018-10-31,18.114,NA,NA,NA,NA
2018-11-01,18.093,NA,NA,NA,NA
2018-11-02,18.061,NA,NA,NA,NA
2018-11-03,18.04,NA,NA,NA,NA
2018-11-04,18.019,NA,NA,NA,NA
2018-11-05,18.009,NA,NA,NA,NA
2018-11-06,17.988,NA,NA,NA,NA
2018-11-07,17.967,NA,NA,NA,NA
2018-11-08,17.946,NA,NA,NA,NA
2018-11-09,17.935,NA,NA,NA,NA
2018-11-10,17.893,NA,NA,NA,NA
2018-11-11,17.883,NA,NA,NA,NA
2018-11-12,17.862,NA,NA,NA,NA
2018-11-13,17.851,NA,NA,NA,NA
2018-11-14,17.82,NA,NA,NA,NA
2018-11-15,17.809,NA,NA,NA,NA
2018-11-16,17.799,NA,NA,NA,NA
2018-11-17,17.778,NA,NA,NA,NA
2018-11-18,17.767,NA,NA,NA,NA
2018-11-19,17.746,NA,NA,NA,NA
2018-11-20,17.736,NA,NA,NA,NA
2018-11-21,17.715,NA,NA,NA,NA
2018-11-22,17.82,NA,NA,NA,NA
2018-11-23,17.977,NA,NA,NA,NA
2018-11-24,18.272,NA,NA,NA,NA
2018-11-25,18.515,NA,NA,NA,NA
2018-11-26,18.566,NA,NA,NA,NA
2018-11-27,18.61,NA,NA,NA,NA
2018-11-28,18.716,NA,NA,NA,NA
2018-11-29,19.279,NA,NA,NA,NA
2018-11-30,20.084,NA,NA,NA,NA
2018-12-01,20.386,NA,NA,NA,NA
2018-12-02,20.667,NA,NA,NA,NA
2018-12-03,20.841,NA,NA,NA,NA
