date,storage,inflow,outflow,elevation,evaporation
2012-10-01,4.024,NA,NA,NA,NA
2012-10-02,4.024,NA,NA,NA,NA
2012-10-03,4.024,NA,NA,NA,NA
2012-10-04,4.024,NA,NA,NA,NA
2012-10-05,4.024,NA,NA,NA,NA
2012-10-06,4.024,NA,NA,NA,NA
2012-10-07,4.024,NA,NA,NA,NA
2012-10-08,4.024,NA,NA,NA,NA
2012-10-09,4.024,NA,NA,NA,NA
2012-10-10,4.024,NA,NA,NA,NA
2012-10-11,4.024,NA,NA,NA,NA
2012-10-12,4.024,NA,NA,NA,NA
2012-10-13,4.024,NA,NA,NA,NA
2012-10-14,4.024,NA,NA,NA,NA
2012-10-15,4.024,NA,NA,NA,NA
2012-10-16,4.024,NA,NA,NA,NA
2012-10-17,4.024,NA,NA,NA,NA
2012-10-18,4.024,NA,NA,NA,NA
2012-10-19,4.024,NA,NA,NA,NA
2012-10-20,4.024,NA,NA,NA,NA
2012-10-21,4.024,NA,NA,NA,NA
2012-10-22,4.024,NA,NA,NA,NA
2012-10-23,4.024,NA,NA,NA,NA
2012-10-24,4.024,NA,NA,NA,NA
2012-10-25,4.024,NA,NA,NA,NA
2012-10-26,4.028,NA,NA,NA,NA
2012-10-27,4.032,NA,NA,NA,NA
2012-10-28,4.037,NA,NA,NA,NA
2012-10-29,4.041,NA,NA,NA,NA
2012-10-30,4.041,NA,NA,NA,NA
2012-10-31,4.041,NA,NA,NA,NA
2012-11-01,4.041,NA,NA,NA,NA
2012-11-02,4.045,NA,NA,NA,NA
2012-11-03,4.048,NA,NA,NA,NA
2012-11-04,4.052,NA,NA,NA,NA
2012-11-05,4.056,NA,NA,NA,NA
2012-11-06,4.059,NA,NA,NA,NA
2012-11-07,4.062,NA,NA,NA,NA
2012-11-08,4.065,NA,NA,NA,NA
2012-11-09,4.068,NA,NA,NA,NA
2012-11-10,4.071,NA,NA,NA,NA
2012-11-11,4.074,NA,NA,NA,NA
2012-11-12,4.077,NA,NA,NA,NA
2012-11-13,4.081,NA,NA,NA,NA
2012-11-14,4.086,NA,NA,NA,NA
2012-11-15,4.091,NA,NA,NA,NA
2012-11-16,4.095,NA,NA,NA,NA
2012-11-17,4.099,NA,NA,NA,NA
2012-11-18,4.104,NA,NA,NA,NA
2012-11-19,4.108,NA,NA,NA,NA
2012-11-20,4.112,NA,NA,NA,NA
2012-11-21,4.116,NA,NA,NA,NA
2012-11-22,4.119,NA,NA,NA,NA
2012-11-23,4.122,NA,NA,NA,NA
2012-11-24,4.125,NA,NA,NA,NA
2012-11-25,4.128,NA,NA,NA,NA
2012-11-26,4.131,NA,NA,NA,NA
2012-11-27,4.135,NA,NA,NA,NA
2012-11-28,4.14,NA,NA,NA,NA
2012-11-29,4.144,NA,NA,NA,NA
2012-11-30,4.148,NA,NA,NA,NA
2012-12-01,4.148,NA,NA,NA,NA
2012-12-02,4.154,NA,NA,NA,NA
2012-12-03,4.161,NA,NA,NA,NA
