date,storage,inflow,outflow,evaporation,elevation
1980-01-01,680.511,NA,134.222,NA,NA
1980-01-02,680.511,NA,128.841,NA,NA
1980-01-03,681.374,NA,122.329,NA,NA
1980-01-04,684.828,NA,87.216,NA,NA
1980-01-05,688.405,NA,61.731,NA,NA
1980-01-06,682.114,NA,156.026,NA,NA
1980-01-07,678.291,NA,130.824,NA,NA
1980-01-08,676.687,NA,126.01,NA,NA
1980-01-09,683.471,NA,78.438,NA,NA
1980-01-10,689.762,NA,63.43,NA,NA
1980-01-11,689.762,NA,85.234,NA,NA
1980-01-12,692.599,NA,82.119,NA,NA
1980-01-13,694.079,NA,94.012,NA,NA
1980-01-14,695.313,NA,100.241,NA,NA
1980-01-15,697.41,NA,99.392,NA,NA
1980-01-16,695.436,NA,107.038,NA,NA
1980-01-17,697.656,NA,97.693,NA,NA
1980-01-18,696.176,NA,129.974,NA,NA
1980-01-19,694.079,NA,155.176,NA,NA
1980-01-20,692.969,NA,162.255,NA,NA
1980-01-21,690.749,NA,182.643,NA,NA
1980-01-22,689.269,NA,186.891,NA,NA
1980-01-23,689.269,NA,183.493,NA,NA
1980-01-24,684.581,NA,257.683,NA,NA
1980-01-25,681.004,NA,236.162,NA,NA
1980-01-26,679.647,NA,233.614,NA,NA
1980-01-27,679.894,NA,240.976,NA,NA
1980-01-28,679.894,NA,232.198,NA,NA
1980-01-29,689.269,NA,144.982,NA,NA
1980-01-30,694.819,NA,125.443,NA,NA
1980-01-31,694.079,NA,115.533,NA,NA
1980-02-01,691.859,NA,160.273,NA,NA
1980-02-02,692.969,NA,161.689,NA,NA
1980-02-03,692.722,NA,162.255,NA,NA
1980-02-04,689.022,NA,197.368,NA,NA
1980-02-05,684.828,NA,204.164,NA,NA
1980-02-06,685.568,NA,189.156,NA,NA
1980-02-07,688.405,NA,161.689,NA,NA
1980-02-08,687.418,NA,222.853,NA,NA
1980-02-09,685.075,NA,273.54,NA,NA
1980-02-10,685.815,NA,283.168,NA,NA
1980-02-11,682.484,NA,274.107,NA,NA
1980-02-12,681.128,NA,286,NA,NA
1980-02-13,691.612,NA,171.6,NA,NA
1980-02-14,701.357,NA,85.517,NA,NA
1980-02-15,704.44,NA,81.269,NA,NA
1980-02-16,702.344,NA,110.152,NA,NA
1980-02-17,697.163,NA,106.471,NA,NA
1980-02-18,692.352,NA,105.905,NA,NA
1980-02-19,687.418,NA,108.17,NA,NA
1980-02-20,678.907,NA,152.628,NA,NA
1980-02-21,675.454,NA,153.76,NA,NA
1980-02-22,670.026,NA,136.204,NA,NA
1980-02-23,664.722,NA,153.76,NA,NA
1980-02-24,660.529,NA,165.936,NA,NA
1980-02-25,651.647,NA,213.509,NA,NA
1980-02-26,637.709,NA,266.461,NA,NA
1980-02-27,629.321,NA,272.691,NA,NA
1980-02-28,626.608,NA,280.903,NA,NA
1980-02-29,617.85,NA,376.613,NA,NA
1980-03-01,621.181,NA,393.604,NA,NA
1980-03-02,627.225,NA,396.435,NA,NA
1980-03-03,638.819,NA,328.475,NA,NA
1980-03-04,644.987,NA,396.435,NA,NA
1980-03-05,636.722,NA,441.742,NA,NA
1980-03-06,632.282,NA,453.069,NA,NA
1980-03-07,633.885,NA,481.386,NA,NA
1980-03-08,639.189,NA,506.871,NA,NA
1980-03-09,650.537,NA,484.217,NA,NA
1980-03-10,664.969,NA,472.891,NA,NA
1980-03-11,669.41,NA,402.099,NA,NA
1980-03-12,660.529,NA,450.237,NA,NA
1980-03-13,648.07,NA,447.405,NA,NA
1980-03-14,641.903,NA,501.207,NA,NA
1980-03-15,642.15,NA,535.188,NA,NA
1980-03-16,642.273,NA,543.683,NA,NA
1980-03-17,637.462,NA,555.009,NA,NA
1980-03-18,632.158,NA,555.009,NA,NA
1980-03-19,637.462,NA,478.554,NA,NA
1980-03-20,649.921,NA,475.722,NA,NA
1980-03-21,653.868,NA,546.514,NA,NA
1980-03-22,648.934,NA,555.009,NA,NA
1980-03-23,644.123,NA,555.009,NA,NA
1980-03-24,642.766,NA,546.514,NA,NA
1980-03-25,642.273,NA,557.841,NA,NA
1980-03-26,646.59,NA,518.197,NA,NA
1980-03-27,650.537,NA,478.554,NA,NA
1980-03-28,658.308,NA,492.712,NA,NA
1980-03-29,666.079,NA,498.376,NA,NA
1980-03-30,673.603,NA,512.534,NA,NA
1980-03-31,674.714,NA,518.197,NA,NA
1980-04-01,676.687,NA,506.871,NA,NA
1980-04-02,684.828,NA,475.722,NA,NA
1980-04-03,685.568,NA,489.881,NA,NA
1980-04-04,683.225,NA,515.366,NA,NA
1980-04-05,681.128,NA,518.197,NA,NA
1980-04-06,676.934,NA,540.851,NA,NA
1980-04-07,673.85,NA,529.524,NA,NA
1980-04-08,673.85,NA,526.692,NA,NA
1980-04-09,677.674,NA,495.544,NA,NA
1980-04-10,687.418,NA,433.247,NA,NA
1980-04-11,686.432,NA,532.356,NA,NA
1980-04-12,686.062,NA,569.168,NA,NA
1980-04-13,689.022,NA,569.168,NA,NA
1980-04-14,692.106,NA,569.168,NA,NA
1980-04-15,693.462,NA,580.494,NA,NA
1980-04-16,693.709,NA,594.653,NA,NA
1980-04-17,696.176,NA,594.653,NA,NA
1980-04-18,700.37,NA,594.653,NA,NA
1980-04-19,705.304,NA,594.653,NA,NA
1980-04-20,708.634,NA,594.653,NA,NA
1980-04-21,708.388,NA,594.653,NA,NA
1980-04-22,711.965,NA,583.326,NA,NA
1980-04-23,718.255,NA,546.514,NA,NA
1980-04-24,722.203,NA,498.376,NA,NA
1980-04-25,716.652,NA,555.009,NA,NA
1980-04-26,715.912,NA,560.673,NA,NA
1980-04-27,717.762,NA,518.197,NA,NA
1980-04-28,716.405,NA,529.524,NA,NA
1980-04-29,726.396,NA,421.92,NA,NA
1980-04-30,727.63,NA,368.118,NA,NA
1980-05-01,731.947,NA,345.465,NA,NA
1980-05-02,728.987,NA,399.267,NA,NA
1980-05-03,726.396,NA,410.594,NA,NA
1980-05-04,727.136,NA,393.604,NA,NA
1980-05-05,728.74,NA,390.772,NA,NA
