date,storage,inflow,outflow,elevation,evaporation
1962-10-07,NA,0.793,NA,121.402,NA
1962-10-08,NA,65.978,NA,121.435,NA
1962-10-09,NA,93.53,NA,123.505,NA
1962-10-10,NA,1.416,NA,124.877,NA
1962-10-11,NA,0.566,NA,124.8,NA
1962-10-12,NA,0.283,NA,124.755,NA
1962-10-13,NA,0.17,NA,124.663,NA
1962-10-14,NA,0.142,NA,124.587,NA
1962-10-15,NA,0.113,NA,124.541,NA
1962-10-16,NA,4.389,NA,124.48,NA
1962-10-17,NA,0.566,NA,124.48,NA
1962-10-18,NA,0.283,NA,124.419,NA
1962-10-19,NA,0.17,NA,124.358,NA
1962-10-20,NA,0.142,NA,124.282,NA
1962-10-21,NA,0.113,NA,124.236,NA
1962-10-22,NA,0.085,NA,124.121,NA
1962-10-23,NA,0.057,NA,124.054,NA
1962-10-24,NA,0,NA,123.947,NA
1962-10-25,NA,0,NA,123.831,NA
1962-10-26,NA,0,NA,123.746,NA
1962-10-27,NA,0,NA,123.67,NA
1962-10-28,NA,0.991,NA,123.618,NA
1962-10-29,NA,0.142,NA,123.538,NA
1962-10-30,NA,0.113,NA,123.462,NA
1962-10-31,NA,0.085,NA,123.386,NA
1962-11-01,NA,0.028,2.803,123.313,NA
1962-11-02,NA,0.028,2.662,123.24,NA
1962-11-03,NA,0.028,2.549,123.167,NA
1962-11-04,NA,0.028,2.435,123.103,NA
1962-11-05,NA,0,2.322,123.042,NA
1962-11-06,NA,0,1.388,123.002,NA
1962-11-07,NA,0,0,123.002,NA
1962-11-08,NA,0.113,1.444,122.965,NA
1962-11-09,NA,0.34,2.039,122.917,NA
1962-11-10,NA,0.283,1.926,122.868,NA
1962-11-11,NA,0.227,1.756,122.819,NA
1962-11-12,NA,0.198,1.642,122.776,NA
1962-11-13,NA,0.17,1.529,122.734,NA
1962-11-14,NA,0.142,1.416,122.697,NA
1962-11-15,NA,0.057,1.303,122.664,NA
1962-11-16,NA,0,1.189,122.627,NA
1962-11-17,NA,0.142,1.076,122.603,NA
1962-11-18,NA,0.283,1.019,122.572,NA
1962-11-19,NA,0.595,0.963,122.56,NA
1962-11-20,NA,0.934,0.906,122.56,NA
1962-11-21,NA,0.51,0.906,122.548,NA
1962-11-22,NA,0.283,0.878,122.53,NA
1962-11-23,NA,0.425,0.85,122.514,NA
1962-11-24,NA,0.481,0.793,122.502,NA
1962-11-25,NA,0.425,0.793,122.493,NA
1962-11-26,NA,1.161,0.793,122.502,NA
1962-11-27,NA,4.446,0.934,122.609,NA
1962-11-28,NA,1.982,1.161,122.633,NA
1962-11-29,NA,0.765,1.133,122.621,NA
1962-11-30,NA,0.708,1.076,122.609,NA
1962-12-01,NA,0.878,1.048,122.603,NA
1962-12-02,NA,0.708,0.991,122.594,NA
1962-12-03,NA,0.651,0.934,122.584,NA
1962-12-04,NA,0.623,0.878,122.575,NA
1962-12-05,NA,0.595,0.85,122.563,NA
1962-12-06,NA,0.595,0.821,122.551,NA
1962-12-07,NA,0.566,0.793,122.545,NA
1962-12-08,NA,0.566,0.793,122.536,NA
1962-12-09,NA,0.566,0.765,122.499,NA
1962-12-10,NA,0.538,0.736,122.52,NA
1962-12-11,NA,0.538,0.736,122.505,NA
1962-12-12,NA,0.538,0.736,122.496,NA
1962-12-13,NA,0.51,0.708,122.487,NA
1962-12-14,NA,0.51,0.68,122.481,NA
1962-12-15,NA,0.51,0.68,122.475,NA
1962-12-16,NA,0.481,0.68,122.472,NA
1962-12-17,NA,0.481,0.651,122.469,NA
1962-12-18,NA,0.453,0.651,122.466,NA
1962-12-19,NA,0.425,0.623,122.46,NA
1962-12-20,NA,9.684,0.765,122.731,NA
1962-12-21,NA,12.771,1.954,123.029,NA
1962-12-22,NA,1.614,2.124,123.014,NA
1962-12-23,NA,1.189,2.067,122.99,NA
1962-12-24,NA,1.218,2.01,122.965,NA
1962-12-25,NA,1.246,1.954,122.947,NA
1962-12-26,NA,1.246,1.897,122.929,NA
1962-12-27,NA,0.991,1.841,122.904,NA
1962-12-28,NA,1.246,1.784,122.889,NA
1962-12-29,NA,0.963,1.727,122.868,NA
1962-12-30,NA,0.934,1.699,122.847,NA
1962-12-31,NA,0.906,1.642,122.825,NA
1963-01-01,NA,0.991,1.586,122.807,NA
1963-01-02,NA,0.963,1.529,122.789,NA
1963-01-03,NA,0.68,1.472,122.764,NA
1963-01-04,NA,1.303,1.416,122.761,NA
1963-01-05,NA,1.048,1.388,122.749,NA
1963-01-06,NA,0.963,1.359,122.737,NA
1963-01-07,NA,0.821,1.303,122.725,NA
1963-01-08,NA,0.793,1.303,122.703,NA
1963-01-09,NA,0.934,1.246,122.691,NA
1963-01-10,NA,0.878,1.246,122.676,NA
1963-01-11,NA,0.793,1.189,122.661,NA
1963-01-12,NA,0.708,1.189,122.642,NA
1963-01-13,NA,0.736,1.104,122.624,NA
1963-01-14,NA,0.736,1.076,122.615,NA
1963-01-15,NA,0.821,1.019,122.609,NA
1963-01-16,NA,0.821,1.019,122.6,NA
1963-01-17,NA,0.765,0.963,122.594,NA
1963-01-18,NA,0.708,0.963,122.584,NA
1963-01-19,NA,1.331,0.963,122.594,NA
1963-01-20,NA,0.793,0.963,122.588,NA
1963-01-21,NA,0.793,0.906,122.578,NA
1963-01-22,NA,0.68,0.906,122.572,NA
1963-01-23,NA,0.651,0.906,122.563,NA
1963-01-24,NA,0.623,0.85,122.554,NA
1963-01-25,NA,0.595,0.85,122.548,NA
1963-01-26,NA,0.566,0.793,122.539,NA
1963-01-27,NA,0.481,0.736,122.53,NA
1963-01-28,NA,0.481,0.68,122.527,NA
1963-01-29,NA,0.481,0.623,122.524,NA
1963-01-30,NA,0.425,0.566,122.514,NA
1963-01-31,NA,0.651,0.51,122.517,NA
1963-02-01,NA,0.736,0.481,122.52,NA
1963-02-02,NA,0.481,0.453,122.514,NA
1963-02-03,NA,0.311,0.453,122.508,NA
1963-02-04,NA,0.283,0.396,122.499,NA
1963-02-05,NA,0.255,0.396,122.493,NA
1963-02-06,NA,0.255,0.34,122.49,NA
1963-02-07,NA,0.227,0.34,122.484,NA
1963-02-08,NA,0.227,0.283,122.478,NA
1963-02-09,NA,0.227,0.283,122.478,NA
1963-02-10,NA,0.227,0.283,122.475,NA
1963-02-11,NA,0.227,0.283,122.475,NA
1963-02-12,NA,0.198,0.255,122.472,NA
1963-02-13,NA,0.198,0.255,122.469,NA
1963-02-14,NA,0.198,0.255,122.46,NA
1963-02-15,NA,0.198,0.227,122.453,NA
1963-02-16,NA,0.17,0.227,122.453,NA
1963-02-17,NA,0.142,0.227,122.45,NA
1963-02-18,NA,0.453,0.227,122.456,NA
1963-02-19,NA,0.255,0.227,122.456,NA
1963-02-20,NA,0.227,0.227,122.453,NA
1963-02-21,NA,0.198,0.227,122.444,NA
1963-02-22,NA,0.17,0.198,122.438,NA
1963-02-23,NA,0.142,0.198,122.435,NA
1963-02-24,NA,0.113,0.198,122.432,NA
1963-02-25,NA,0.113,0.17,122.429,NA
1963-02-26,NA,0.085,0.17,122.426,NA
1963-02-27,NA,0.085,0.17,122.42,NA
1963-02-28,NA,0.566,0.17,122.429,NA
1963-03-01,NA,0.085,0.17,122.417,NA
1963-03-02,NA,0.085,0.17,122.414,NA
1963-03-03,NA,0.057,0.17,122.414,NA
1963-03-04,NA,0.396,0.142,122.417,NA
1963-03-05,NA,0.283,0.142,122.42,NA
1963-03-06,NA,0.142,0.142,122.417,NA
1963-03-07,NA,0.113,0.113,122.414,NA
1963-03-08,NA,0.085,0.113,122.411,NA
1963-03-09,NA,0.057,0.113,122.408,NA
1963-03-10,NA,0.057,0.113,122.405,NA
1963-03-11,NA,0.17,0.113,122.402,NA
1963-03-12,NA,0.113,0.085,122.395,NA
1963-03-13,NA,0.085,0.085,122.389,NA
1963-03-14,NA,0.057,0.085,122.383,NA
1963-03-15,NA,0.057,0.028,122.399,NA
1963-03-16,NA,0.17,0,122.399,NA
1963-03-17,NA,0.255,0,122.405,NA
1963-03-18,NA,0.396,0,122.414,NA
1963-03-19,NA,0.283,0,122.411,NA
1963-03-20,NA,0.255,0,122.411,NA
1963-03-21,NA,0.227,0,122.408,NA
1963-03-22,NA,0.198,0,122.408,NA
1963-03-23,NA,0.17,0,122.411,NA
1963-03-24,NA,0.142,0,122.414,NA
1963-03-25,NA,0.142,0,122.414,NA
1963-03-26,NA,0.113,0,122.411,NA
1963-03-27,NA,0.113,0,122.411,NA
1963-03-28,NA,0.113,0,122.414,NA
1963-03-29,NA,0.085,0,122.414,NA
1963-03-30,NA,0.085,0,122.414,NA
1963-03-31,NA,0.085,0,122.411,NA
1963-04-01,NA,0.057,0,122.411,NA
1963-04-02,NA,0.028,0,122.408,NA
1963-04-03,NA,0.028,0,122.402,NA
1963-04-04,NA,0.425,0,122.414,NA
1963-04-05,NA,0.595,0,122.432,NA
1963-04-06,NA,0.283,0,122.438,NA
1963-04-07,NA,0.283,0,122.444,NA
1963-04-08,NA,0.283,0,122.45,NA
1963-04-09,NA,0.227,0,122.453,NA
1963-04-10,NA,0.113,0,122.453,NA
1963-04-11,NA,0.085,0,122.45,NA
1963-04-12,NA,0.057,0,122.447,NA
1963-04-13,NA,0.057,0,122.444,NA
1963-04-14,NA,0.057,0,122.441,NA
1963-04-15,NA,0.057,0,122.438,NA
1963-04-16,NA,0.057,0,122.435,NA
1963-04-17,NA,0.057,0,122.429,NA
1963-04-18,NA,0.17,0,122.429,NA
1963-04-19,NA,0.113,0,122.426,NA
1963-04-20,NA,0.085,0,122.423,NA
1963-04-21,NA,0.113,0,122.423,NA
1963-04-22,NA,0.142,0,122.423,NA
1963-04-23,NA,0.113,0,122.426,NA
1963-04-24,NA,0.142,0,122.429,NA
1963-04-25,NA,0.198,0,122.432,NA
1963-04-26,NA,0.34,0,122.438,NA
1963-04-27,NA,0.227,0,122.444,NA
1963-04-28,NA,36.784,0,123.444,NA
1963-04-29,NA,48.535,0,124.328,NA
1963-04-30,NA,1.189,0,124.34,NA
1963-05-01,NA,0.113,0,124.34,NA
1963-05-02,NA,0.057,0,124.34,NA
1963-05-03,NA,0.028,0,124.34,NA
1963-05-04,NA,0.028,0,124.334,NA
1963-05-05,NA,0,0,124.331,NA
1963-05-06,NA,0.34,0,124.334,NA
1963-05-07,NA,0.566,0,124.337,NA
1963-05-08,NA,0.227,0,124.331,NA
1963-05-09,NA,0.17,0,124.328,NA
1963-05-10,NA,0.113,0,124.322,NA
1963-05-11,NA,0.057,0,124.313,NA
1963-05-12,NA,0,0,124.31,NA
1963-05-13,NA,0,0,124.3,NA
1963-05-14,NA,0,0,124.294,NA
1963-05-15,NA,0,0,124.288,NA
1963-05-16,NA,0,0,124.276,NA
1963-05-17,NA,0,0,124.27,NA
1963-05-18,NA,0,0,124.264,NA
1963-05-19,NA,2.322,0,124.291,NA
1963-05-20,NA,1.133,0,124.31,NA
1963-05-21,NA,0.34,0,124.307,NA
1963-05-22,NA,11.213,0,124.465,NA
1963-05-23,NA,2.888,0,124.502,NA
1963-05-24,NA,0.396,0,124.502,NA
1963-05-25,NA,0.198,0,124.502,NA
1963-05-26,NA,0.17,0,124.496,NA
1963-05-27,NA,0.113,0,124.489,NA
1963-05-28,NA,19.029,0,124.73,NA
1963-05-29,NA,1.642,0,124.746,NA
1963-05-30,NA,1.529,0,124.764,NA
