date,storage,inflow,outflow,evaporation,elevation
1953-10-02,0.412,NA,0,NA,NA
1953-10-03,0.38,NA,0,NA,NA
1953-10-04,0.371,NA,0,NA,NA
1953-10-05,0.363,NA,0,NA,NA
1953-10-06,0.35,NA,0,NA,NA
1953-10-07,0.337,NA,0,NA,NA
1953-10-08,0.328,NA,0,NA,NA
1953-10-09,0.318,NA,0,NA,NA
1953-10-10,0.318,NA,0,NA,NA
1953-10-11,0.318,NA,0,NA,NA
1953-10-12,0.316,NA,0,NA,NA
1953-10-13,0.315,NA,0,NA,NA
1953-10-14,0.31,NA,0,NA,NA
1953-10-15,0.306,NA,0,NA,NA
1953-10-16,0.302,NA,0,NA,NA
1953-10-17,0.301,NA,0,NA,NA
1953-10-18,0.299,NA,0,NA,NA
1953-10-19,0.295,NA,0,NA,NA
1953-10-20,0.291,NA,0,NA,NA
1953-10-21,0.287,NA,0,NA,NA
1953-10-22,0.285,NA,0,NA,NA
1953-10-23,0.285,NA,0,NA,NA
1953-10-24,0.28,NA,0,NA,NA
1953-10-25,0.27,NA,0,NA,NA
1953-10-26,0.275,NA,0,NA,NA
1953-10-27,0.781,NA,0,NA,NA
1953-10-28,1.961,NA,0,NA,NA
1953-10-29,1.924,NA,0,NA,NA
1953-10-30,1.924,NA,0,NA,NA
1953-10-31,1.912,NA,0,NA,NA
1953-11-01,1.9,NA,0,NA,NA
1953-11-02,1.9,NA,0,NA,NA
1953-11-03,1.887,NA,0,NA,NA
1953-11-04,1.961,NA,0,NA,NA
1953-11-05,2.06,NA,0,NA,NA
1953-11-06,2.245,NA,0,NA,NA
1953-11-07,2.393,NA,0,NA,NA
1953-11-08,2.479,NA,0,NA,NA
1953-11-09,2.689,NA,0,NA,NA
1953-11-10,2.886,NA,0,NA,NA
1953-11-11,2.948,NA,0,NA,NA
1953-11-12,3.022,NA,0,NA,NA
1953-11-13,3.059,NA,0,NA,NA
1953-11-14,3.059,NA,0,NA,NA
1953-11-15,3.047,NA,0,NA,NA
1953-11-16,3.047,NA,0,NA,NA
1953-11-17,3.047,NA,0,NA,NA
1953-11-18,3.047,NA,0,NA,NA
1953-11-19,3.047,NA,0,NA,NA
1953-11-20,3.565,NA,0,NA,NA
1953-11-21,5.033,NA,0,NA,NA
1953-11-22,6.032,NA,0,NA,NA
1953-11-23,6.488,NA,0,NA,NA
1953-11-24,6.648,NA,0,NA,NA
1953-11-25,6.648,NA,0,NA,NA
1953-11-26,6.673,NA,0,NA,NA
1953-11-27,6.735,NA,0,NA,NA
1953-11-28,6.784,NA,0,NA,NA
1953-11-29,6.809,NA,0,NA,NA
1953-11-30,6.858,NA,0,NA,NA
1953-12-01,6.87,NA,0,NA,NA
1953-12-02,7.006,NA,0,NA,NA
1953-12-03,7.216,NA,0,NA,NA
1953-12-04,7.487,NA,0,NA,NA
1953-12-05,8.19,NA,0,NA,NA
1953-12-06,8.708,NA,0,NA,NA
1953-12-07,8.869,NA,0,NA,NA
1953-12-08,9.004,NA,0,NA,NA
1953-12-09,9.115,NA,0,NA,NA
1953-12-10,9.14,NA,0,NA,NA
1953-12-11,9.214,NA,0,NA,NA
1953-12-12,9.399,NA,0,NA,NA
1953-12-13,9.757,NA,0,NA,NA
1953-12-14,10.078,NA,0,NA,NA
1953-12-15,10.287,NA,0,NA,NA
1953-12-16,10.472,NA,0,NA,NA
1953-12-17,10.583,NA,0,NA,NA
1953-12-18,10.633,NA,0,NA,NA
1953-12-19,10.719,NA,0,NA,NA
1953-12-20,10.855,NA,0,NA,NA
1953-12-21,10.953,NA,0,NA,NA
1953-12-22,11.04,NA,0,NA,NA
1953-12-23,11.101,NA,0,NA,NA
1953-12-24,11.101,NA,0,NA,NA
1953-12-25,11.138,NA,0,NA,NA
1953-12-26,11.138,NA,0,NA,NA
1953-12-27,11.163,NA,0,NA,NA
1953-12-28,11.225,NA,0,NA,NA
1953-12-29,11.484,NA,0,NA,NA
1953-12-30,11.57,NA,0,NA,NA
1953-12-31,11.57,NA,0,NA,NA
1954-01-01,11.57,NA,0,NA,NA
1954-01-02,11.57,NA,0,NA,NA
1954-01-03,11.57,NA,0,NA,NA
1954-01-04,11.57,NA,0,NA,NA
1954-01-05,11.669,NA,0,NA,NA
1954-01-06,11.693,NA,0,NA,NA
1954-01-07,11.792,NA,0,NA,NA
1954-01-08,11.817,NA,0,NA,NA
1954-01-09,11.817,NA,0,NA,NA
1954-01-10,11.952,NA,0,NA,NA
1954-01-11,12.014,NA,0,NA,NA
1954-01-12,12.076,NA,0,NA,NA
1954-01-13,12.137,NA,0,NA,NA
1954-01-14,12.224,NA,0,NA,NA
1954-01-15,12.507,NA,0,NA,NA
1954-01-16,13.531,NA,0,NA,NA
1954-01-17,15.159,NA,0,NA,NA
1954-01-18,16.257,NA,0,NA,NA
1954-01-19,16.689,NA,0,NA,NA
1954-01-20,17.355,NA,0,NA,NA
1954-01-21,19.785,NA,0,NA,NA
1954-01-22,22.326,NA,0,NA,NA
1954-01-23,23.732,NA,0,NA,NA
1954-01-24,24.226,NA,0,NA,NA
1954-01-25,24.929,NA,0,NA,NA
1954-01-26,27.482,NA,0,NA,NA
1954-01-27,31.935,NA,0,NA,NA
1954-01-28,33.896,NA,0,NA,NA
1954-01-29,34.796,NA,0,NA,NA
1954-01-30,35.426,NA,0,NA,NA
1954-01-31,36.56,NA,0,NA,NA
1954-02-01,37.078,NA,0,NA,NA
1954-02-02,37.596,NA,0,NA,NA
1954-02-03,37.991,NA,0,NA,NA
1954-02-04,38.287,NA,0,NA,NA
1954-02-05,38.62,NA,0,NA,NA
1954-02-06,39.249,NA,0,NA,NA
1954-02-07,39.373,NA,0,NA,NA
1954-02-08,39.422,NA,0,NA,NA
1954-02-09,39.484,NA,0,NA,NA
1954-02-10,39.718,NA,0,NA,NA
1954-02-11,39.829,NA,0,NA,NA
1954-02-12,40.002,NA,0,NA,NA
1954-02-13,40.113,NA,0,NA,NA
1954-02-14,40.224,NA,0,NA,NA
1954-02-15,40.458,NA,0,NA,NA
