date,storage,inflow,outflow,evaporation,elevation
1989-01-23,3.971,NA,NA,NA,NA
1989-01-24,3.847,NA,NA,NA,NA
1989-01-25,3.847,NA,NA,NA,NA
1989-01-26,3.847,NA,NA,NA,NA
1989-01-27,3.847,NA,NA,NA,NA
1989-01-28,3.847,NA,NA,NA,NA
1989-01-29,3.847,NA,NA,NA,NA
1989-01-30,3.847,NA,NA,NA,NA
1989-01-31,NA,NA,NA,NA,NA
1989-02-01,3.836,NA,NA,NA,NA
1989-02-02,3.836,NA,NA,NA,NA
1989-02-03,3.836,NA,NA,NA,NA
1989-02-04,3.836,NA,NA,NA,NA
1989-02-05,3.836,NA,NA,NA,NA
1989-02-06,3.836,NA,NA,NA,NA
1989-02-07,3.836,NA,NA,NA,NA
1989-02-08,3.982,NA,NA,NA,NA
1989-02-09,3.982,NA,NA,NA,NA
1989-02-10,3.952,NA,NA,NA,NA
1989-02-11,3.952,NA,NA,NA,NA
1989-02-12,3.932,NA,NA,NA,NA
1989-02-13,3.903,NA,NA,NA,NA
1989-02-14,3.877,NA,NA,NA,NA
1989-02-15,3.866,NA,NA,NA,NA
1989-02-16,3.866,NA,NA,NA,NA
1989-02-17,3.836,NA,NA,NA,NA
1989-02-18,3.877,NA,NA,NA,NA
1989-02-19,3.884,NA,NA,NA,NA
1989-02-20,3.866,NA,NA,NA,NA
1989-02-21,3.877,NA,NA,NA,NA
1989-02-22,3.989,NA,NA,NA,NA
1989-02-23,3.829,NA,NA,NA,NA
1989-02-24,3.829,NA,NA,NA,NA
1989-02-25,3.829,NA,NA,NA,NA
1989-02-26,3.829,NA,NA,NA,NA
1989-02-27,3.829,NA,NA,NA,NA
1989-02-28,NA,NA,NA,NA,NA
1989-03-01,NA,NA,NA,NA,NA
1989-03-02,3.829,NA,NA,NA,NA
1989-03-03,3.829,NA,NA,NA,NA
1989-03-04,3.829,NA,NA,NA,NA
1989-03-05,3.829,NA,NA,NA,NA
1989-03-06,3.829,NA,NA,NA,NA
1989-03-07,3.829,NA,NA,NA,NA
1989-03-08,3.829,NA,NA,NA,NA
1989-03-09,3.829,NA,NA,NA,NA
1989-03-10,3.829,NA,NA,NA,NA
1989-03-11,3.829,NA,NA,NA,NA
1989-03-12,3.829,NA,NA,NA,NA
1989-03-13,3.829,NA,NA,NA,NA
1989-03-14,3.829,NA,NA,NA,NA
1989-03-15,NA,NA,NA,NA,NA
1989-03-16,NA,NA,NA,NA,NA
1989-03-17,NA,NA,NA,NA,NA
1989-03-18,NA,NA,NA,NA,NA
1989-03-19,NA,NA,NA,NA,NA
1989-03-20,NA,NA,NA,NA,NA
1989-03-21,NA,NA,NA,NA,NA
1989-03-22,6.476,NA,NA,NA,NA
1989-03-23,6.539,NA,NA,NA,NA
1989-03-24,6.846,NA,NA,NA,NA
1989-03-25,7.014,NA,NA,NA,NA
1989-03-26,6.967,NA,NA,NA,NA
1989-03-27,6.151,NA,NA,NA,NA
1989-03-28,5.954,NA,NA,NA,NA
1989-03-29,5.843,NA,NA,NA,NA
1989-03-30,6.267,NA,NA,NA,NA
1989-03-31,NA,NA,NA,NA,NA
1989-04-01,7.406,NA,NA,NA,NA
1989-04-02,7.417,NA,NA,NA,NA
1989-04-03,7.287,NA,NA,NA,NA
1989-04-04,7.147,NA,NA,NA,NA
1989-04-05,7.064,NA,NA,NA,NA
1989-04-06,7.134,NA,NA,NA,NA
1989-04-07,7.197,NA,NA,NA,NA
1989-04-08,7.276,NA,NA,NA,NA
1989-04-09,7.295,NA,NA,NA,NA
1989-04-10,7.496,NA,NA,NA,NA
1989-04-11,7.539,NA,NA,NA,NA
1989-04-12,7.566,NA,NA,NA,NA
1989-04-13,7.559,NA,NA,NA,NA
1989-04-14,7.747,NA,NA,NA,NA
1989-04-15,8.052,NA,NA,NA,NA
1989-04-16,8.338,NA,NA,NA,NA
1989-04-17,8.613,NA,NA,NA,NA
1989-04-18,8.877,NA,NA,NA,NA
1989-04-19,9.444,NA,NA,NA,NA
1989-04-20,9.839,NA,NA,NA,NA
1989-04-21,10.42,NA,NA,NA,NA
1989-04-22,10.587,NA,NA,NA,NA
1989-04-23,10.903,NA,NA,NA,NA
1989-04-24,10.91,NA,NA,NA,NA
