date,storage,inflow,outflow,evaporation,elevation
1979-10-01,155.232,NA,NA,NA,287.359
1979-10-02,154.863,NA,NA,NA,287.347
1979-10-03,154.493,NA,NA,NA,287.335
1979-10-04,154.215,NA,NA,NA,287.326
1979-10-05,154.122,NA,NA,NA,287.323
1979-10-06,154.122,NA,NA,NA,287.323
1979-10-07,154.122,NA,NA,NA,287.323
1979-10-08,154.122,NA,NA,NA,287.323
1979-10-09,153.383,NA,NA,NA,287.298
1979-10-10,153.013,NA,NA,NA,287.286
1979-10-11,152.919,NA,NA,NA,287.283
1979-10-12,152.643,NA,NA,NA,287.274
1979-10-13,152.366,NA,NA,NA,287.265
1979-10-14,151.996,NA,NA,NA,287.253
1979-10-15,151.996,NA,NA,NA,287.253
1979-10-16,152.272,NA,NA,NA,287.262
1979-10-17,152.272,NA,NA,NA,287.262
1979-10-18,151.996,NA,NA,NA,287.253
1979-10-19,151.902,NA,NA,NA,287.25
1979-10-20,151.902,NA,NA,NA,287.25
1979-10-21,151.996,NA,NA,NA,287.253
1979-10-22,151.809,NA,NA,NA,287.247
1979-10-23,151.718,NA,NA,NA,287.244
1979-10-24,151.533,NA,NA,NA,287.237
1979-10-25,151.348,NA,NA,NA,287.231
1979-10-26,151.163,NA,NA,NA,287.225
1979-10-27,150.977,NA,NA,NA,287.219
1979-10-28,150.885,NA,NA,NA,287.216
1979-10-29,150.33,NA,NA,NA,287.198
1979-10-30,151.07,NA,NA,NA,287.222
1979-10-31,150.885,NA,NA,NA,287.216
1979-11-01,150.607,NA,NA,NA,287.207
1979-11-02,150.422,NA,NA,NA,287.201
1979-11-03,150.238,NA,NA,NA,287.195
1979-11-04,149.959,NA,NA,NA,287.186
1979-11-05,149.959,NA,NA,NA,287.186
1979-11-06,149.683,NA,NA,NA,287.176
1979-11-07,149.405,NA,NA,NA,287.167
1979-11-08,149.589,NA,NA,NA,287.173
1979-11-09,149.774,NA,NA,NA,287.18
1979-11-10,149.683,NA,NA,NA,287.176
1979-11-11,149.497,NA,NA,NA,287.17
1979-11-12,149.22,NA,NA,NA,287.161
1979-11-13,149.035,NA,NA,NA,287.155
1979-11-14,149.035,NA,NA,NA,287.155
1979-11-15,149.035,NA,NA,NA,287.155
1979-11-16,149.035,NA,NA,NA,287.155
1979-11-17,148.941,NA,NA,NA,287.152
1979-11-18,148.85,NA,NA,NA,287.149
1979-11-19,148.758,NA,NA,NA,287.146
1979-11-20,149.683,NA,NA,NA,287.176
1979-11-21,154.956,NA,NA,NA,287.35
1979-11-22,155.88,NA,NA,NA,287.381
1979-11-23,155.88,NA,NA,NA,287.381
1979-11-24,155.88,NA,NA,NA,287.381
1979-11-25,155.88,NA,NA,NA,287.381
1979-11-26,155.789,NA,NA,NA,287.378
1979-11-27,155.88,NA,NA,NA,287.381
1979-11-28,155.696,NA,NA,NA,287.375
1979-11-29,155.511,NA,NA,NA,287.368
1979-11-30,155.417,NA,NA,NA,287.365
1979-12-01,155.232,NA,NA,NA,287.359
1979-12-02,155.141,NA,NA,NA,287.356
1979-12-03,155.141,NA,NA,NA,287.356
1979-12-04,155.047,NA,NA,NA,287.353
1979-12-05,155.696,NA,NA,NA,287.375
1979-12-06,155.88,NA,NA,NA,287.381
1979-12-07,155.88,NA,NA,NA,287.381
1979-12-08,155.88,NA,NA,NA,287.381
