date,storage,inflow,outflow,elevation,evaporation
1969-04-02,NA,1.019,NA,NA,NA
1969-04-03,NA,1.586,NA,388.529,NA
1969-04-04,NA,0.68,NA,388.59,NA
1969-04-05,NA,0.651,NA,388.559,NA
1969-04-06,NA,0.17,NA,388.559,NA
1969-04-07,NA,1.161,NA,388.59,NA
1969-04-08,NA,0.765,NA,388.59,NA
1969-04-09,NA,0.934,NA,388.59,NA
1969-04-10,NA,0.708,NA,388.62,NA
1969-04-11,NA,0.963,NA,388.62,NA
1969-04-12,NA,0.623,NA,388.65,NA
1969-04-13,NA,0.623,NA,388.65,NA
1969-04-14,NA,0.68,NA,388.65,NA
1969-04-15,NA,0.736,NA,388.65,NA
1969-04-16,NA,1.416,NA,388.681,NA
1969-04-17,NA,2.549,NA,388.711,NA
1969-04-18,NA,4.927,NA,388.772,NA
1969-04-19,NA,4.446,NA,388.925,NA
1969-04-20,NA,3.511,NA,388.925,NA
1969-04-21,NA,1.104,NA,388.955,NA
1969-04-22,NA,0.708,NA,388.955,NA
1969-04-23,NA,0.453,NA,388.955,NA
1969-04-24,NA,0.283,NA,388.986,NA
1969-04-25,NA,0.651,NA,388.986,NA
1969-04-26,NA,0.566,NA,388.986,NA
1969-04-27,NA,0.538,NA,388.986,NA
1969-04-28,NA,0.396,NA,388.986,NA
1969-04-29,NA,0.34,NA,389.016,NA
1969-04-30,NA,0.396,NA,389.016,NA
1969-05-01,NA,0.17,NA,389.016,NA
1969-05-02,NA,0.566,NA,389.016,NA
1969-05-03,NA,0.708,NA,389.016,NA
1969-05-04,NA,0.595,NA,389.016,NA
1969-05-05,NA,0.51,NA,389.016,NA
1969-05-06,NA,0.51,NA,389.016,NA
1969-05-07,NA,1.133,NA,389.047,NA
1969-05-08,NA,1.218,NA,389.077,NA
1969-05-09,NA,0.651,NA,389.077,NA
1969-05-10,NA,0.255,NA,389.077,NA
1969-05-11,NA,0.227,NA,389.077,NA
1969-05-12,NA,0.821,NA,389.077,NA
1969-05-13,NA,0.708,NA,389.108,NA
1969-05-14,NA,0.708,NA,389.108,NA
1969-05-15,NA,0.51,NA,389.108,NA
1969-05-16,NA,0.51,NA,389.108,NA
1969-05-17,NA,0.453,NA,389.108,NA
1969-05-18,NA,0.396,NA,389.108,NA
1969-05-19,NA,0.595,NA,389.108,NA
1969-05-20,NA,0.566,NA,389.138,NA
1969-05-21,NA,2.237,NA,389.138,NA
1969-05-22,NA,2.407,NA,389.23,NA
1969-05-23,NA,2.605,NA,389.23,NA
1969-05-24,NA,1.331,NA,389.26,NA
1969-05-25,NA,0.85,NA,389.26,NA
1969-05-26,NA,0.793,NA,389.26,NA
1969-05-27,NA,0.538,NA,389.291,NA
1969-05-28,NA,0.736,NA,389.291,NA
