date,storage,inflow,outflow,elevation,evaporation
1887-01-01,NA,4.163,10.222,NA,NA
1887-01-02,NA,4.049,10.052,NA,NA
1887-01-03,NA,3.936,9.996,NA,NA
1887-01-04,NA,3.851,9.826,NA,NA
1887-01-05,NA,3.851,9.826,NA,NA
1887-01-06,NA,3.766,9.826,NA,NA
1887-01-07,NA,1.812,9.769,NA,NA
1887-01-08,NA,3.681,9.713,NA,NA
1887-01-09,NA,1.727,9.713,NA,NA
1887-01-10,NA,1.359,9.571,NA,NA
1887-01-11,NA,1.557,9.514,NA,NA
1887-01-12,NA,3.455,9.571,NA,NA
1887-01-13,NA,1.557,9.514,NA,NA
1887-01-14,NA,16.367,9.514,NA,NA
1887-01-15,NA,16.197,9.514,NA,NA
1887-01-16,NA,16.424,9.571,NA,NA
1887-01-17,NA,14.583,9.571,NA,NA
1887-01-18,NA,16.31,9.514,NA,NA
1887-01-19,NA,16.141,9.458,NA,NA
1887-01-20,NA,16.31,9.458,NA,NA
1887-01-21,NA,16.565,9.514,NA,NA
1887-01-22,NA,13.649,3.964,NA,NA
1887-01-23,NA,13.762,4.134,NA,NA
1887-01-24,NA,13.932,4.276,NA,NA
1887-01-25,NA,14.017,4.332,NA,NA
1887-01-26,NA,14.102,4.389,NA,NA
1887-01-27,NA,14.158,4.446,NA,NA
1887-01-28,NA,14.272,4.559,NA,NA
1887-01-29,NA,14.272,4.616,NA,NA
1887-01-30,NA,14.272,4.616,NA,NA
1887-01-31,NA,9.911,4.559,NA,NA
1887-02-01,NA,9.684,2.832,NA,NA
1887-02-02,NA,8.07,2.945,NA,NA
1887-02-03,NA,9.684,2.945,NA,NA
1887-02-04,NA,9.514,2.888,NA,NA
1887-02-05,NA,9.373,2.888,NA,NA
1887-02-06,NA,8.976,2.35,NA,NA
1887-02-07,NA,4.389,2.407,NA,NA
1887-02-08,NA,4.389,2.407,NA,NA
1887-02-09,NA,4.474,2.492,NA,NA
1887-02-10,NA,4.474,2.492,NA,NA
1887-02-11,NA,4.474,2.549,NA,NA
1887-02-12,NA,4.474,2.492,NA,NA
1887-02-13,NA,4.474,2.492,NA,NA
1887-02-14,NA,4.559,2.549,NA,NA
1887-02-15,NA,4.559,2.549,NA,NA
1887-02-16,NA,4.559,2.549,NA,NA
1887-02-17,NA,4.644,2.605,NA,NA
1887-02-18,NA,4.701,2.662,NA,NA
1887-02-19,NA,4.332,2.662,NA,NA
1887-02-20,NA,4.049,2.067,NA,NA
1887-02-21,NA,10.534,2.124,NA,NA
1887-02-22,NA,10.534,2.124,NA,NA
1887-02-23,NA,12.035,2.18,NA,NA
1887-02-24,NA,10.59,2.18,NA,NA
1887-02-25,NA,9.316,2.18,NA,NA
1887-02-26,NA,9.514,33.754,NA,NA
