date,storage,inflow,outflow,evaporation,elevation
1980-01-01,NA,NA,0.204,NA,NA
1980-01-02,NA,NA,0.011,NA,NA
1980-01-03,NA,NA,5.125,NA,NA
1980-01-04,NA,NA,0.176,NA,NA
1980-01-05,NA,NA,0.096,NA,NA
1980-01-06,NA,NA,0.21,NA,NA
1980-01-07,NA,NA,5.663,NA,NA
1980-01-08,NA,NA,4.248,NA,NA
1980-01-09,NA,NA,2.832,NA,NA
1980-01-10,NA,NA,0.283,NA,NA
1980-01-11,NA,NA,0.113,NA,NA
1980-01-12,NA,NA,0.057,NA,NA
1980-01-13,NA,NA,0.02,NA,NA
1980-01-14,NA,NA,0.014,NA,NA
1980-01-15,NA,NA,0.042,NA,NA
1980-01-16,NA,NA,0.057,NA,NA
1980-01-17,NA,NA,0.028,NA,NA
1980-01-18,NA,NA,0.02,NA,NA
1980-01-19,NA,NA,0.014,NA,NA
1980-01-20,NA,NA,0.011,NA,NA
1980-01-21,NA,NA,0.283,NA,NA
1980-01-22,NA,NA,4.248,NA,NA
1980-01-23,NA,NA,14.158,NA,NA
1980-01-24,NA,NA,25.485,NA,NA
1980-01-25,NA,NA,28.317,NA,NA
1980-01-26,NA,NA,28.317,NA,NA
1980-01-27,NA,NA,25.485,NA,NA
1980-01-28,NA,NA,23.786,NA,NA
1980-01-29,NA,NA,21.521,NA,NA
1980-01-30,NA,NA,22.653,NA,NA
1980-01-31,NA,NA,25.513,NA,NA
1980-02-01,NA,NA,18.406,NA,NA
1980-02-02,NA,NA,15.065,NA,NA
1980-02-03,NA,NA,13.988,NA,NA
1980-02-04,NA,NA,12.403,NA,NA
1980-02-05,NA,NA,12.912,NA,NA
1980-02-06,NA,NA,11.582,NA,NA
1980-02-07,NA,NA,9.429,NA,NA
1980-02-08,NA,NA,16.367,NA,NA
1980-02-09,NA,NA,30.582,NA,NA
1980-02-10,NA,NA,29.166,NA,NA
1980-02-11,NA,NA,29.166,NA,NA
1980-02-12,NA,NA,29.449,NA,NA
1980-02-13,NA,NA,27.694,NA,NA
1980-02-14,NA,NA,26.335,NA,NA
1980-02-15,NA,NA,28.6,NA,NA
1980-02-16,NA,NA,35.962,NA,NA
1980-02-17,NA,NA,22.455,NA,NA
1980-02-18,NA,NA,17.925,NA,NA
1980-02-19,NA,NA,16.877,NA,NA
1980-02-20,NA,NA,15.971,NA,NA
1980-02-21,NA,NA,15.008,NA,NA
1980-02-22,NA,NA,13.422,NA,NA
1980-02-23,NA,NA,13.167,NA,NA
1980-02-24,NA,NA,14.017,NA,NA
1980-02-25,NA,NA,16.424,NA,NA
1980-02-26,NA,NA,9.939,NA,NA
1980-02-27,NA,NA,7.646,NA,NA
1980-02-28,NA,NA,6.994,NA,NA
1980-02-29,NA,NA,7.73,NA,NA
1980-03-01,NA,NA,25.74,NA,NA
1980-03-02,NA,NA,10.59,NA,NA
1980-03-03,NA,NA,1.133,NA,NA
1980-03-04,NA,NA,2.407,NA,NA
1980-03-05,NA,NA,10.421,NA,NA
1980-03-06,NA,NA,0.991,NA,NA
1980-03-07,NA,NA,0.481,NA,NA
1980-03-08,NA,NA,3.426,NA,NA
1980-03-09,NA,NA,0.595,NA,NA
1980-03-10,NA,NA,0.453,NA,NA
1980-03-11,NA,NA,0.651,NA,NA
1980-03-12,NA,NA,1.388,NA,NA
1980-03-13,NA,NA,9.118,NA,NA
1980-03-14,NA,NA,0.167,NA,NA
1980-03-15,NA,NA,0.088,NA,NA
1980-03-16,NA,NA,0.099,NA,NA
1980-03-17,NA,NA,13.196,NA,NA
1980-03-18,NA,NA,0.651,NA,NA
1980-03-19,NA,NA,0.116,NA,NA
1980-03-20,NA,NA,6.116,NA,NA
1980-03-21,NA,NA,1.189,NA,NA
1980-03-22,NA,NA,0.034,NA,NA
1980-03-23,NA,NA,0.963,NA,NA
1980-03-24,NA,NA,8.155,NA,NA
1980-03-25,NA,NA,0.425,NA,NA
1980-03-26,NA,NA,0.01,NA,NA
1980-03-27,NA,NA,0.042,NA,NA
1980-03-28,NA,NA,0.235,NA,NA
1980-03-29,NA,NA,3.738,NA,NA
1980-03-30,NA,NA,6.4,NA,NA
1980-03-31,NA,NA,0.218,NA,NA
1980-04-01,NA,NA,0.113,NA,NA
1980-04-02,NA,NA,0.212,NA,NA
1980-04-03,NA,NA,4.191,NA,NA
1980-04-04,NA,NA,3.596,NA,NA
1980-04-05,NA,NA,0.21,NA,NA
1980-04-06,NA,NA,0.17,NA,NA
1980-04-07,NA,NA,0.368,NA,NA
1980-04-08,NA,NA,7.447,NA,NA
1980-04-09,NA,NA,2.973,NA,NA
1980-04-10,NA,NA,0.241,NA,NA
1980-04-11,NA,NA,1.586,NA,NA
1980-04-12,NA,NA,9.968,NA,NA
1980-04-13,NA,NA,13.054,NA,NA
1980-04-14,NA,NA,11.327,NA,NA
1980-04-15,NA,NA,3.993,NA,NA
1980-04-16,NA,NA,3.285,NA,NA
1980-04-17,NA,NA,4.531,NA,NA
1980-04-18,NA,NA,6.909,NA,NA
1980-04-19,NA,NA,2.69,NA,NA
1980-04-20,NA,NA,2.095,NA,NA
1980-04-21,NA,NA,1.642,NA,NA
1980-04-22,NA,NA,1.303,NA,NA
1980-04-23,NA,NA,1.246,NA,NA
1980-04-24,NA,NA,1.586,NA,NA
1980-04-25,NA,NA,4.786,NA,NA
1980-04-26,NA,NA,10.817,NA,NA
1980-04-27,NA,NA,8.467,NA,NA
1980-04-28,NA,NA,5.748,NA,NA
1980-04-29,NA,NA,3.54,NA,NA
1980-04-30,NA,NA,2.549,NA,NA
1980-05-01,NA,NA,3.002,NA,NA
1980-05-02,NA,NA,5.324,NA,NA
1980-05-03,NA,NA,5.21,NA,NA
1980-05-04,NA,NA,3.908,NA,NA
1980-05-05,NA,NA,3.483,NA,NA
1980-05-06,NA,NA,3.596,NA,NA
1980-05-07,NA,NA,3.341,NA,NA
1980-05-08,NA,NA,5.097,NA,NA
1980-05-09,NA,NA,3.087,NA,NA
1980-05-10,NA,NA,2.832,NA,NA
1980-05-11,NA,NA,2.973,NA,NA
1980-05-12,NA,NA,4.248,NA,NA
1980-05-13,NA,NA,14.158,NA,NA
1980-05-14,NA,NA,5.097,NA,NA
1980-05-15,NA,NA,7.079,NA,NA
1980-05-16,NA,NA,15.574,NA,NA
1980-05-17,NA,NA,21.238,NA,NA
1980-05-18,NA,NA,22.653,NA,NA
1980-05-19,NA,NA,21.238,NA,NA
1980-05-20,NA,NA,18.406,NA,NA
1980-05-21,NA,NA,16.99,NA,NA
1980-05-22,NA,NA,15.574,NA,NA
1980-05-23,NA,NA,14.583,NA,NA
1980-05-24,NA,NA,12.714,NA,NA
1980-05-25,NA,NA,11.695,NA,NA
1980-05-26,NA,NA,10.817,NA,NA
1980-05-27,NA,NA,9.826,NA,NA
1980-05-28,NA,NA,9.033,NA,NA
1980-05-29,NA,NA,8.07,NA,NA
