date,storage,inflow,outflow,elevation,evaporation
1964-08-01,NA,NA,NA,115.275,NA
1964-08-02,NA,NA,NA,115.397,NA
1964-08-03,NA,NA,NA,115.489,NA
1964-08-04,NA,NA,NA,115.58,NA
1964-08-05,NA,NA,NA,115.702,NA
1964-08-06,NA,NA,NA,115.794,NA
1964-08-07,NA,NA,NA,115.885,NA
1964-08-08,NA,NA,NA,116.007,NA
1964-08-09,NA,NA,NA,116.098,NA
1964-08-10,NA,NA,NA,116.19,NA
1964-08-11,NA,NA,NA,116.281,NA
1964-08-12,NA,NA,NA,116.327,NA
1964-08-13,NA,NA,NA,116.357,NA
1964-08-14,NA,NA,NA,116.418,NA
1964-08-15,NA,NA,NA,116.449,NA
1964-08-16,NA,NA,NA,116.525,NA
1964-08-17,NA,NA,NA,116.586,NA
1964-08-18,NA,NA,NA,116.647,NA
1964-08-19,NA,NA,NA,116.677,NA
1964-08-20,NA,NA,NA,116.708,NA
1964-08-21,NA,NA,NA,116.738,NA
1964-08-22,NA,NA,NA,116.799,NA
1964-08-23,NA,NA,NA,116.845,NA
1964-08-24,NA,NA,NA,116.906,NA
1964-08-25,NA,NA,NA,116.982,NA
1964-08-26,NA,NA,NA,117.013,NA
1964-08-27,NA,NA,NA,117.058,NA
1964-08-28,NA,NA,NA,117.089,NA
1964-08-29,NA,NA,NA,117.15,NA
1964-08-30,NA,NA,NA,117.186,NA
1964-08-31,NA,NA,NA,117.226,NA
1964-09-01,NA,NA,NA,117.272,NA
1964-09-02,NA,NA,NA,117.302,NA
1964-09-03,NA,NA,NA,117.348,NA
1964-09-04,NA,NA,NA,117.378,NA
1964-09-05,NA,NA,NA,117.409,NA
1964-09-06,NA,NA,NA,117.455,NA
1964-09-07,NA,NA,NA,117.485,NA
1964-09-08,NA,NA,NA,117.516,NA
1964-09-09,NA,NA,NA,117.561,NA
1964-09-10,NA,NA,NA,117.592,NA
1964-09-11,NA,NA,NA,117.622,NA
1964-09-12,NA,NA,NA,117.653,NA
1964-09-13,NA,NA,NA,117.708,NA
1964-09-14,NA,NA,NA,117.744,NA
1964-09-15,NA,NA,NA,117.79,NA
1964-09-16,NA,NA,NA,117.82,NA
1964-09-17,NA,NA,NA,117.897,NA
1964-09-18,NA,NA,NA,117.958,NA
1964-09-19,NA,NA,NA,117.988,NA
1964-09-20,NA,NA,NA,118.049,NA
1964-09-21,NA,NA,NA,118.08,NA
1964-09-22,NA,NA,NA,123.718,NA
1964-09-23,NA,NA,NA,127.589,NA
1964-09-24,NA,NA,NA,128.168,NA
1964-09-25,NA,NA,NA,123.657,NA
1964-09-26,NA,NA,NA,122.56,NA
1964-09-27,NA,NA,NA,122.469,NA
1964-09-28,NA,NA,NA,122.301,NA
1964-09-29,NA,NA,NA,122.286,NA
1964-09-30,NA,NA,NA,122.255,NA
1964-10-01,NA,NA,NA,122.225,NA
1964-10-02,NA,NA,NA,122.194,NA
1964-10-03,NA,NA,NA,122.164,NA
1964-10-04,NA,NA,NA,122.164,NA
1964-10-05,NA,NA,NA,122.164,NA
1964-10-06,NA,NA,NA,122.164,NA
1964-10-07,NA,NA,NA,122.164,NA
1964-10-08,NA,NA,NA,122.164,NA
1964-10-09,NA,NA,NA,122.164,NA
1964-10-10,NA,NA,NA,122.164,NA
