date,storage,inflow,outflow,evaporation,elevation
1985-02-12,791.154,NA,NA,NA,NA
1985-02-13,794.978,NA,NA,NA,NA
1985-02-14,798.555,NA,NA,NA,NA
1985-02-15,NA,NA,NA,NA,NA
1985-02-16,NA,NA,NA,NA,NA
1985-02-17,NA,NA,NA,NA,NA
1985-02-18,800.035,NA,NA,NA,NA
1985-02-19,798.062,NA,NA,NA,NA
1985-02-20,796.828,NA,NA,NA,NA
1985-02-21,794.855,NA,NA,NA,NA
1985-02-22,NA,NA,NA,NA,NA
1985-02-23,NA,NA,NA,NA,NA
1985-02-24,787.7,NA,NA,NA,NA
1985-02-25,785.357,NA,NA,NA,NA
1985-02-26,783.506,NA,NA,NA,NA
1985-02-27,782.52,NA,NA,NA,NA
1985-02-28,780.916,NA,NA,NA,NA
1985-03-01,NA,NA,NA,NA,NA
1985-03-02,NA,NA,NA,NA,NA
1985-03-03,781.903,NA,NA,NA,NA
1985-03-04,782.52,NA,NA,NA,NA
1985-03-05,784,NA,NA,NA,NA
1985-03-06,786.22,NA,NA,NA,NA
1985-03-07,790.291,NA,NA,NA,NA
1985-03-08,NA,NA,NA,NA,NA
1985-03-09,NA,NA,NA,NA,NA
1985-03-10,NA,NA,NA,NA,NA
1985-03-11,803.612,NA,NA,NA,NA
1985-03-12,808.546,NA,NA,NA,NA
1985-03-13,814.22,NA,NA,NA,NA
1985-03-14,817.674,NA,NA,NA,NA
1985-03-15,NA,NA,NA,NA,NA
1985-03-16,NA,NA,NA,NA,NA
1985-03-17,828.529,NA,NA,NA,NA
1985-03-18,832.106,NA,NA,NA,NA
1985-03-19,836.793,NA,NA,NA,NA
1985-03-20,841.11,NA,NA,NA,NA
1985-03-21,846.291,NA,NA,NA,NA
1985-03-22,NA,NA,NA,NA,NA
1985-03-23,NA,NA,NA,NA,NA
1985-03-24,858.995,NA,NA,NA,NA
1985-03-25,863.559,NA,NA,NA,NA
1985-03-26,869.357,NA,NA,NA,NA
1985-03-27,880.088,NA,NA,NA,NA
1985-03-28,891.189,NA,NA,NA,NA
1985-03-29,NA,NA,NA,NA,NA
1985-03-30,NA,NA,NA,NA,NA
1985-03-31,911.048,NA,NA,NA,NA
1985-04-01,916.846,NA,NA,NA,NA
1985-04-02,925.233,NA,NA,NA,NA
1985-04-03,934.854,NA,NA,NA,NA
1985-04-04,946.943,NA,NA,NA,NA
1985-04-05,NA,NA,NA,NA,NA
1985-04-06,NA,NA,NA,NA,NA
1985-04-07,979.753,NA,NA,NA,NA
1985-04-08,989.004,NA,NA,NA,NA
1985-04-09,999.982,NA,NA,NA,NA
1985-04-10,1011.084,NA,NA,NA,NA
1985-04-11,1021.198,NA,NA,NA,NA
1985-04-12,NA,NA,NA,NA,NA
1985-04-13,NA,NA,NA,NA,NA
1985-04-14,1044.264,NA,NA,NA,NA
1985-04-15,1054.255,NA,NA,NA,NA
1985-04-16,1062.396,NA,NA,NA,NA
1985-04-17,1069.057,NA,NA,NA,NA
1985-04-18,1074.361,NA,NA,NA,NA
1985-04-19,NA,NA,NA,NA,NA
1985-04-20,NA,NA,NA,NA,NA
1985-04-21,NA,NA,NA,NA,NA
1985-04-22,1080.775,NA,NA,NA,NA
1985-04-23,1081.885,NA,NA,NA,NA
1985-04-24,1085.092,NA,NA,NA,NA
1985-04-25,1088.546,NA,NA,NA,NA
1985-04-26,NA,NA,NA,NA,NA
1985-04-27,NA,NA,NA,NA,NA
1985-04-28,1097.057,NA,NA,NA,NA
1985-04-29,1098.661,NA,NA,NA,NA
1985-04-30,1099.894,NA,NA,NA,NA
1985-05-01,1099.894,NA,NA,NA,NA
1985-05-02,1100.634,NA,NA,NA,NA
1985-05-03,NA,NA,NA,NA,NA
1985-05-04,NA,NA,NA,NA,NA
1985-05-05,1101.868,NA,NA,NA,NA
1985-05-06,1101.374,NA,NA,NA,NA
1985-05-07,1101.498,NA,NA,NA,NA
1985-05-08,1099.771,NA,NA,NA,NA
1985-05-09,1096.194,NA,NA,NA,NA
1985-05-10,NA,NA,NA,NA,NA
1985-05-11,NA,NA,NA,NA,NA
1985-05-12,1082.872,NA,NA,NA,NA
1985-05-13,1079.542,NA,NA,NA,NA
1985-05-14,1077.568,NA,NA,NA,NA
1985-05-15,1076.581,NA,NA,NA,NA
1985-05-16,1077.938,NA,NA,NA,NA
1985-05-17,NA,NA,NA,NA,NA
1985-05-18,NA,NA,NA,NA,NA
1985-05-19,1084.846,NA,NA,NA,NA
1985-05-20,1086.202,NA,NA,NA,NA
1985-05-21,1086.943,NA,NA,NA,NA
1985-05-22,1089.656,NA,NA,NA,NA
1985-05-23,1091.63,NA,NA,NA,NA
1985-05-24,NA,NA,NA,NA,NA
1985-05-25,NA,NA,NA,NA,NA
